FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ti_Area ;Ti_ DArea ;Ti_ ChiSqr;V_Area ;V_ DArea ;V_ ChiSqr;Cr_Area ;Cr_ DArea ;Cr_ ChiSqr;Mn_Area ;Mn_ DArea ;Mn_ ChiSqr;Fe_Area ;Fe_ DArea ;Fe_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   55.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:05:59;;55;;5418;517;4.7;2991;412;3.1;6978;375;6.8;1014;376;0.7;75455;525;1.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   56.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:07:52;;56;;4845;515;3.5;2860;411;4.2;7014;375;6.4;1279;377;0.9;74527;525;1.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   57.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:09:45;;57;;4773;519;3.5;2861;415;3.2;7453;378;5.4;1335;378;0.8;75153;527;2.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   58.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:11:38;;58;;4732;514;4.9;3398;412;3.6;7367;375;5.7;1688;376;0.9;78416;528;2.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   59.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:13:31;;59;;5250;518;3.1;2778;413;2.6;7661;376;4.9;1625;376;0.4;82711;534;1.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   60.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:15:24;;60;;6715;519;2.6;3476;414;3.3;6962;376;7.7;1545;378;1.3;85926;538;2.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   61.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:17:17;;61;;5695;518;4;3218;412;2.6;7129;375;7.3;1000;376;1.1;88039;539;1.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   62.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;102;27/01/2017 11:19:09;;62;;5583;521;4.8;2882;414;3.8;7635;376;6.9;2255;378;1.1;87374;538;1.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   63.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:21:02;;63;;6805;522;3.4;3741;417;3.7;7510;378;5.1;1972;380;1.1;91747;545;1.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   64.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:22:55;;64;;5413;519;5.7;3286;414;3.4;7227;376;6;1353;378;0.6;87336;539;1.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   65.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:24:48;;65;;4820;522;3;3172;417;2.8;7621;378;7;2093;379;0.5;89388;542;1.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   66.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:26:41;;66;;5120;519;4.3;2418;414;2.4;7741;377;5.8;1824;379;1.1;96340;548;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   67.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:28:34;;67;;5492;518;2.8;3356;414;3;7434;376;8.3;1658;377;1;98525;550;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   68.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:30:27;;68;;5536;516;4;3400;412;4;7464;374;7.8;2435;376;1.5;100491;551;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   69.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:32:20;;69;;7151;534;4.5;3512;427;3.6;8109;384;6.5;1945;388;0.8;104491;547;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   70.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:34:13;;70;;6312;517;3;3100;412;3.1;7405;375;7.2;1660;377;0.9;101616;551;1.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   71.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:36:06;;71;;6600;517;4.9;2922;412;2.7;7604;376;5.4;1354;378;0.5;99632;551;1.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   72.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:37:59;;72;;6218;517;3.5;3050;412;4.3;8133;376;6.1;2048;376;1;102226;552;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   73.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:39:52;;73;;8532;523;2.4;3182;415;3.4;8016;377;4.3;1790;378;0.6;104712;555;1.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   74.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:41:44;;74;;7127;519;3.9;2760;413;3.2;7818;376;5.6;1799;377;0.9;108064;558;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   75.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:43:37;;75;;6455;517;4;3590;412;3.1;8205;375;5.9;1960;375;0.9;103395;553;1.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   76.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:45:30;;76;;5792;517;4.5;3209;412;2.2;7659;375;6;1101;376;1.1;97451;547;1.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   77.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:47:23;;77;;6438;515;4.8;3619;411;3.9;8189;374;5.1;2184;374;1.2;95990;544;1.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   78.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:49:16;;78;;5987;520;2.7;3510;415;4.7;7873;376;5.3;2598;377;0.6;94525;545;1.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   79.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:51:09;;79;;5926;518;2.9;3164;413;3.9;7423;374;7.2;1686;376;1.3;96750;546;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   80.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:53:02;;80;;6701;514;3.6;3400;410;3.5;7906;373;6.1;2285;374;1.3;94549;543;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   81.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:54:55;;81;;5893;514;4.6;3492;410;3.5;7765;373;7.5;1173;373;1.1;94675;544;1.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   82.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:56:48;;82;;6065;514;5.4;3700;409;4.4;7652;373;6;1932;374;0.7;95668;542;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   83.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:58:41;;83;;6013;514;4.6;3686;411;3.8;7834;374;8.4;954;374;0.8;96820;546;1.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   84.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:00:33;;84;;6465;513;3.6;3768;410;4;7777;372;6.4;1575;372;0.9;95806;542;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   85.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:02:26;;85;;5875;509;3.2;3970;408;2.5;8092;372;6.3;1025;371;1.1;92461;538;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   86.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:04:19;;86;;6170;512;4.2;3483;410;4.7;8122;373;6.3;1743;373;1;89501;536;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   87.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:06:12;;87;;4828;506;5.3;3846;405;3.3;7682;370;5.9;1216;370;1.3;85589;531;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   88.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:08:05;;88;;5680;509;3.5;3661;408;4.7;8016;372;5;1131;371;1.2;85466;531;1.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   89.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:09:58;;89;;5532;508;4.7;3744;406;3.7;8327;371;8.7;1000;371;1.1;85004;530;2.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   90.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:11:50;;90;;5969;507;3.4;3351;405;4.6;7810;369;9.6;1796;370;1.1;84369;526;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   91.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:13:43;;91;;4990;506;3.9;3762;406;4.2;8348;371;7;1230;370;1.1;81750;525;1.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   92.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:15:36;;92;;5045;503;3.2;4287;404;4.7;7602;368;6.1;1189;366;1.7;75926;516;2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   93.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:17:29;;93;;4137;503;3.7;3336;404;3.2;8083;369;5.8;2411;369;0.8;75985;517;1.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   94.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:19:22;;94;;4307;503;3.9;3355;404;4.7;8342;369;6.6;2200;368;1.2;76727;517;1.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   95.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:21:15;;95;;3949;499;4.3;3477;401;5.6;8293;368;9.1;1713;367;1.1;73624;511;1.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   96.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:23:07;;96;;4704;501;2.3;3557;402;5.7;7329;366;6.5;1935;367;1.3;73274;513;1.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   97.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:25:00;;97;;4446;505;3.3;3649;405;4.4;8631;370;7.6;1838;369;0.8;74214;514;1.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   98.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:26:53;;98;;4607;505;4.1;3650;404;5.9;7152;367;7.9;2468;368;1.3;75026;515;1.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   99.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:28:46;;99;;4893;504;4.3;4022;404;4.8;7863;369;7.6;1486;368;1.4;76436;515;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  100.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:30:39;;100;;4817;507;3.4;3808;406;3.1;7229;368;9.3;1432;370;1.1;79856;523;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  101.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:32:32;;101;;5058;507;4.8;3430;405;3.7;7756;370;8.2;2085;372;0.6;82503;525;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  102.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:34:25;;102;;6596;512;3.6;3842;409;5;7731;372;7;1792;373;1.1;90959;538;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  103.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:36:17;;103;;5438;510;2.6;2871;408;4.6;8199;372;6.4;1971;373;0.9;98869;546;1.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  104.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:38:10;;104;;6309;510;3.7;3552;408;5.2;7626;371;7;2210;373;0.8;98564;544;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  105.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:40:03;;105;;6166;515;4.5;3520;411;5.2;8376;374;7.6;2563;374;1;101311;548;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  106.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:41:56;;106;;6701;510;3.6;3922;408;4.1;8174;372;6.5;1734;372;1.4;100221;546;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  107.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:43:49;;107;;6297;513;4.7;3362;409;3.9;7983;373;5.9;2287;374;0.7;101392;548;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  108.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:45:42;;108;;6003;516;2.7;3495;412;4.9;7787;374;6.8;2161;376;1.3;107798;555;1.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  109.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:47:35;;109;;7127;515;4.4;3541;411;5.3;8011;374;5.8;2089;375;1.1;109204;558;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  110.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:49:27;;110;;7630;541;3.9;3595;439;3.4;8989;393;5.5;2415;399;0.6;111899;538;29.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  111.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:51:20;;111;;8025;521;4.4;4098;415;3.5;7537;376;8;2196;380;1;114946;567;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  112.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:53:12;;112;;7732;517;4.8;3590;412;3.5;7659;374;7.3;2570;377;1.2;118936;567;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  113.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:55:05;;113;;8687;519;5;3314;413;6.4;8031;376;6.2;2057;379;1;120636;571;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  114.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:56:58;;114;;8609;520;4.1;4103;413;3.5;7627;374;6.8;2751;378;1.2;118121;567;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  115.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:58:50;;115;;8828;521;4.1;3981;415;5.6;8545;377;7.1;1932;380;0.7;118104;570;1.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  116.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 13:00:43;;116;;8087;521;3.9;4298;415;2.7;8194;376;6.3;2692;379;1.1;123198;574;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  117.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 13:02:36;;117;;9140;523;4;3319;414;4.9;7918;377;5.3;2380;380;0.8;119574;572;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  118.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 13:04:28;;118;;8340;520;2.9;3201;414;3.8;8332;377;7.7;2061;379;0.9;112515;565;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  119.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 13:06:21;;119;;9076;525;3.7;3289;417;3.9;8243;378;6.8;2462;381;1.1;116839;569;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  120.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 13:08:14;;120;;9055;520;3.8;3822;414;3.1;8837;377;5.6;3090;380;0.5;118980;569;0.7
