FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   55.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:05:59;;55;;1350;143;1.6;92347;360;1;-962;196;2.4;6759;241;7.7;21777;729;4.7;11050;385;12.2;1904838;1397;14.7;180883;1003;8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   56.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:07:52;;56;;1323;140;0.6;90243;356;2.1;-815;195;3.4;6169;240;6.2;21127;738;4.2;10103;383;11.6;1855669;1381;13.9;184836;1014;7.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   57.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:09:45;;57;;1419;142;0.5;90393;356;1.4;-926;194;1.6;5705;240;8.1;22435;738;4.6;10318;383;14.3;1853147;1381;13.7;183751;1012;8.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   58.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:11:38;;58;;1423;143;1.6;92097;360;1.4;-972;196;4;6498;242;6.9;22209;736;4.9;10718;387;13;1904508;1398;13.9;184943;1012;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   59.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:13:31;;59;;1629;144;1.1;94236;363;1.3;-793;197;2.2;8110;246;5.2;23425;738;3.4;12476;389;15.2;1921633;1405;13.9;183964;1012;6.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   60.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:15:24;;60;;1713;146;0.9;96613;367;0.6;-783;197;1.8;8353;249;10.1;23477;741;5.2;13777;393;11.2;1938506;1410;15.5;186005;1018;10
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   61.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:17:17;;61;;2044;147;0.5;98396;371;0.7;-1098;200;2.7;8776;251;7.6;21865;734;5.8;13965;395;14.3;1946247;1413;14.1;184999;1012;9.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   62.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;102;27/01/2017 11:19:09;;62;;1753;149;0.9;98526;372;1.8;-873;200;2.4;8762;251;9.5;23222;739;4.6;14783;395;16.7;1993805;1428;14;184054;1016;9.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   63.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:21:02;;63;;2072;147;1.1;98986;371;2;-632;199;2;9655;252;8.6;22770;726;5.7;14484;395;14.5;1950497;1415;13.5;180295;999;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   64.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:22:55;;64;;2140;145;0.9;96377;366;1;-871;197;2.4;9046;248;7.3;22196;727;7.1;14153;391;11.7;1873999;1388;14.9;179906;1001;9.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   65.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:24:48;;65;;1773;145;0.7;97109;367;1.4;-1265;196;2;8446;247;8;22254;725;4.4;13753;389;11.5;1856727;1383;14.7;182260;998;7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   66.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:26:41;;66;;2326;147;1.4;98815;370;2;-857;198;2.3;8508;250;8.4;22900;737;4.4;14398;392;12.6;1910119;1400;13.7;185586;1014;7.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   67.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:28:34;;67;;2036;146;0.9;99475;371;1.3;-321;197;2.2;9176;249;7.6;22575;728;4.7;15813;393;13.1;1891549;1394;12.4;183452;1004;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   68.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:30:27;;68;;2165;147;0.8;99485;371;0.9;-808;195;2;9637;251;8.4;23742;728;4.9;15408;394;17.2;1869730;1388;12.7;180452;1001;9.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   69.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:32:20;;69;;2136;147;1.7;101841;374;1.6;-569;195;1.3;9798;249;8.1;21835;722;4.6;16210;393;12.7;1853193;1381;12.4;180232;998;8.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   70.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:34:13;;70;;2244;149;1;101869;375;0.8;-938;197;2;8951;249;7.2;21949;725;6.3;16619;395;12.5;1853950;1382;12.6;180696;1000;8.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   71.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:36:06;;71;;2273;148;1.1;102536;376;1.8;-1092;195;1.6;9106;249;9;23190;734;4.3;17558;397;17.6;1874248;1388;12.5;186058;1012;8.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   72.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:37:59;;72;;2425;148;1.1;103820;377;1.4;-862;196;2.7;9451;246;7.6;22558;715;5.3;18330;396;16.3;1834723;1375;11.4;176013;987;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   73.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:39:52;;73;;2422;148;1.1;105385;379;1.3;-624;194;1.2;8871;246;7.1;22575;720;5.2;18186;394;11.6;1785387;1358;13.3;179644;995;8.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   74.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:41:44;;74;;2551;147;1;104529;377;1.5;-779;194;2.2;9254;248;5.5;22375;720;4.3;18600;393;13.6;1792248;1360;11.5;181134;995;7.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   75.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:43:37;;75;;2109;146;1.2;102784;374;1.7;-740;191;2.2;9754;247;7.3;22309;716;5.8;17595;392;11;1759530;1349;11.7;178568;990;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   76.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:45:30;;76;;2504;145;0.5;102117;373;1.2;-813;191;1.6;9256;246;6.3;22697;711;5.5;16079;390;13.6;1732678;1340;13.3;173989;981;8.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   77.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:47:23;;77;;2574;147;2;104324;376;1;-747;193;2.9;9158;247;6.6;22317;715;5.6;17831;392;12.8;1818350;1368;12.5;178980;988;10.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   78.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:49:16;;78;;2512;144;0.8;102601;373;1.9;-1015;191;3.1;8588;244;7.4;21447;702;5.5;17590;390;10.6;1753522;1346;11.6;171666;971;7.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   79.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:51:09;;79;;2403;145;0.6;102145;373;2.2;-778;190;1.9;9577;244;6.1;21106;697;4.5;17522;389;12.4;1717798;1334;11.2;168272;965;7.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   80.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:53:02;;80;;2373;144;0.6;103437;375;2;-948;190;1.4;8930;244;9.7;20940;701;4.3;17912;389;12.4;1698211;1327;13.1;172935;971;7.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   81.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:54:55;;81;;2458;145;0.8;103128;374;0.9;-1095;189;1.3;8819;243;7.8;20252;695;4.2;17906;387;11.9;1693339;1324;11.5;169275;964;7.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   82.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:56:48;;82;;2545;145;0.9;103498;374;2.4;-908;189;1.1;9018;242;5.7;21766;693;6.8;17262;389;18.2;1700841;1328;11;167608;959;9.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   83.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 11:58:41;;83;;2757;145;1.4;105393;377;1.1;-482;189;1.5;9135;242;5.9;21027;694;6.2;18232;389;15.1;1701939;1327;11.7;172478;963;9.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   84.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:00:33;;84;;2541;145;1.5;105773;378;1.3;-538;190;1;8191;241;8.7;21218;697;4.4;18618;388;14.3;1701474;1326;12.1;171406;967;8.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   85.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:02:26;;85;;2230;145;0.7;103792;376;1.9;-857;191;1.4;8410;243;9.5;20519;702;7.2;18567;388;9.6;1733124;1337;12.6;174501;974;9.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   86.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:04:19;;86;;2225;141;1.7;99849;369;1.3;-1107;188;2.3;8021;241;6.5;19234;701;6.3;16606;383;12.6;1647625;1306;12.7;174018;972;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   87.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:06:12;;87;;1997;140;1.1;99437;367;1.8;-868;187;2.3;8192;240;8.3;21334;692;5.3;16009;382;10.3;1649186;1307;11.2;168445;956;6.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   88.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:08:05;;88;;2080;142;0.7;100565;369;1.7;-749;188;2.7;8519;240;6.5;20425;696;4.6;16016;383;12.6;1691945;1322;12.7;169858;964;7.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   89.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:09:58;;89;;2154;144;1.2;102302;373;1;-1400;191;1.5;8524;244;6.2;20063;704;5;16423;384;13.9;1725554;1334;11.7;173772;976;9.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   90.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:11:50;;90;;2573;146;1.3;103284;375;2.3;-678;193;1.8;9209;244;6;19958;693;7.6;15730;386;11.8;1819840;1367;11.6;168353;962;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   91.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:13:43;;91;;2237;147;0.9;104615;378;1.3;-743;196;2;10173;248;6.6;20172;702;5.2;14414;385;11.4;1892082;1392;11.9;170993;973;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   92.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:15:36;;92;;2033;146;1.2;102267;374;1.7;-854;196;2.1;9051;247;7.5;20899;702;6;12270;382;11.4;1905192;1396;11.5;170674;970;8.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   93.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:17:29;;93;;2107;146;0.9;102166;374;2;-923;196;1.4;10255;249;5.8;20356;701;5.4;12382;383;11.6;1930815;1404;12.2;171867;970;7.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   94.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:19:22;;94;;2012;147;1;103103;376;1.5;-462;198;2.1;9605;248;6;20083;703;5.3;13055;384;10.8;1942166;1408;10.7;170003;973;7.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   95.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:21:15;;95;;1958;146;1.4;103629;377;0.8;-1001;198;2.3;9240;247;4.8;18792;702;5.1;13308;384;10.2;1945691;1409;12.2;173257;974;8.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   96.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:23:07;;96;;2205;145;0.4;103199;375;1;-1225;194;1.3;9704;247;5.9;21766;707;6.7;14101;384;10.6;1907383;1396;12.1;174464;977;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   97.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:25:00;;97;;2096;146;1.1;103646;377;1.9;-1073;196;2.5;9599;248;5.5;21455;706;7.1;13267;384;14.8;1909107;1397;12.3;172738;976;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   98.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:26:53;;98;;1957;145;1;103586;376;1.6;-877;194;0.7;9714;246;3.8;20918;705;4.9;13659;383;11.1;1865275;1383;12.4;172954;975;7.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm   99.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:28:46;;99;;2150;147;0.7;105283;380;2.1;-1315;197;1.9;9396;249;7.1;20420;699;5.7;14243;384;10.8;1906974;1395;13.8;172831;970;10
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  100.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:30:39;;100;;2498;149;1;108563;384;2.3;-1157;196;2.1;10871;251;5.1;20154;705;6.1;15753;386;9.6;1906860;1396;12.5;176432;978;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  101.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:32:32;;101;;2604;150;1.5;110484;387;1.4;-934;196;1.7;11674;253;7.2;19467;705;4.8;15731;388;13.9;1871788;1386;11.8;176577;979;8.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  102.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:34:25;;102;;2758;150;2.1;114629;392;1.5;-801;194;1.9;11316;253;5.7;21037;704;5.7;17823;391;12.8;1822852;1369;12.5;175389;978;10.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  103.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:36:17;;103;;2760;149;0.6;114966;392;1.1;-914;192;2.5;11375;251;5.4;21092;704;5.4;19422;392;12.2;1763514;1348;11.1;175338;978;9.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  104.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:38:10;;104;;2689;151;0.5;116683;395;1.4;-1008;194;2.4;11951;254;6.5;21330;699;5.8;18342;393;14.4;1836596;1374;10.8;171743;970;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  105.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:40:03;;105;;2805;148;0.7;115460;392;0.8;-632;191;1.6;11685;251;5.4;21034;696;6.5;18123;392;14.3;1756779;1347;10.3;172678;968;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  106.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:41:56;;106;;2192;146;0.9;111592;386;0.7;-639;190;2.5;12601;252;4.3;20385;691;5.3;19301;390;10.4;1706361;1328;11.3;170239;961;7.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  107.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:43:49;;107;;2094;144;1.7;105450;377;2.3;-1003;188;1.7;12286;251;6.1;19702;691;6.8;15978;384;13.8;1648567;1309;11.4;169814;959;8.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  108.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;101;27/01/2017 12:45:42;;108;;2713;145;1.1;110567;385;1.1;-951;191;2;13753;255;8.8;20009;692;7.5;17908;388;15.1;1681034;1320;11.3;168409;961;8.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11_1mm\Run 1 at  10kV\ZH-16-11_1mm  109.0mm  90s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;90;100;27/01/2017 12:47:35;;109;;2480;143;1.1;111867;385;0.8;-641;185;1.6;13075;250;6.7;20383;687;5.5;17986;383;11;1512034;1258;9.9;167526;954;8
