FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10   95.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;39;03.01.17 12:24;;95;;1831;124;1.3;70037;312;1.4;-601;154;0.7;6656;231;9.7;24603;812;1.9;11039;364;8.9;515453;814;3.8;223255;1083;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  100.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;03.01.17 12:24;;100;;2277;142;1.9;85405;346;2.4;-725;182;1.3;10293;251;14.2;24019;784;3.6;18767;400;14.3;1343559;1206;10.5;215860;1070;6.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  105.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:25;;105;;5378;174;1.2;132849;424;1;-1428;215;2.8;12465;270;13.3;25147;760;7;46194;466;22.2;2372533;1557;20.2;207518;1058;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:26;;110;;5312;166;0.6;140217;429;2.5;-328;204;1.3;22430;289;4.9;24810;761;7.9;41848;447;21.7;1808434;1377;13.4;213614;1059;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:27;;115;;3526;161;1.6;119280;404;1.4;-625;207;3.8;24915;296;5.2;24777;770;5.8;33127;437;22.5;1926842;1415;14.5;208365;1061;11.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:28;;120;;4764;170;2;128527;419;0.9;-175;215;1.8;26023;302;5.2;27148;785;9;37228;447;22;2016271;1446;17.9;216864;1080;14.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:29;;125;;5357;172;1.8;129047;420;2.7;141;217;2.8;33655;316;25.3;25249;772;7.6;38613;451;17.1;1966263;1432;14.2;206698;1062;9.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:30;;130;;5329;170;1.9;125785;414;4.9;-288;210;2.3;37313;321;41.4;24758;770;9.8;39312;445;15;1699546;1342;11.7;205674;1057;10.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;03.01.17 12:31;;135;;4734;160;1.7;114350;393;3.5;-968;193;1.6;37337;316;27.7;25725;765;9.5;36421;432;10.6;1271396;1184;8.3;204775;1046;10.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:32;;140;;4696;161;0.6;116521;396;2.5;-513;195;1.4;17514;274;4.5;25366;755;4.9;40848;445;18.6;1718094;1346;15.8;203270;1042;11
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:33;;145;;5340;169;1.1;122284;407;1.7;-813;205;1.5;12912;267;6.8;25081;751;6.7;53340;468;23.2;2082784;1467;21;200484;1042;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:34;;150;;6635;175;0.8;135617;426;1.2;-1015;209;1.4;10746;264;6.5;24449;747;5.1;59283;476;27.7;2253937;1521;20.1;202530;1040;11.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:35;;155;;7040;179;1.3;145591;438;2;-639;208;0.8;10893;264;7.4;25835;749;6.4;67414;491;30.8;2228960;1515;21.1;201940;1047;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:36;;160;;6108;173;1;133859;422;3.5;-1216;203;1.8;14564;271;9.1;25932;744;6.5;66382;484;27;1953411;1427;21;199086;1035;13.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:37;;165;;4411;162;1;110762;390;2.1;-1076;199;1.6;8362;254;12.2;23594;753;5.4;50359;462;26.3;1921694;1416;20.2;200550;1044;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:38;;170;;6602;178;1.8;148081;442;0.9;-1184;209;2.1;7459;256;6;26206;756;7.5;63841;485;29.7;2214736;1510;22;208665;1057;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;03.01.17 12:39;;175;;6011;175;1.2;134026;425;3.4;-1108;214;2.4;9528;262;7.5;25155;757;7.3;51490;472;23.6;2426146;1573;21.8;204280;1055;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;03.01.17 12:40;;180;;5375;177;0.8;138742;433;1.2;-1077;219;2.9;14790;278;8.3;24023;763;6.1;47871;469;26.1;2591267;1620;22.7;205556;1062;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:40;;185;;6100;173;1.5;139459;430;1.2;-1342;207;0.9;13494;271;5.6;25310;757;5.7;60811;478;25.8;2163003;1493;19.3;207054;1053;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:41;;190;;6562;177;1.7;146083;439;1.6;-779;208;2.5;4964;251;7.7;27160;758;8.1;60292;482;26.8;2207326;1508;20.5;208135;1059;16.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:42;;195;;7445;177;1.6;150850;443;1.1;-889;203;1.6;4415;244;7.9;26186;741;7.4;67331;487;32.1;2057653;1461;18.5;202555;1039;12.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:43;;200;;5613;173;0.6;133244;422;1;-1187;207;3.1;7969;256;7.1;26134;756;6.7;58781;478;25.9;2137295;1486;20.6;206853;1051;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:44;;205;;4955;169;1.1;122432;409;2.5;-1618;207;1.8;13262;270;7.8;22752;756;6.6;51692;466;24.5;2172874;1495;22.1;202914;1052;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:45;;210;;5325;172;1.7;126599;414;2;-847;210;3;6808;255;9.1;25004;760;6;54825;475;27.6;2258720;1523;18.9;204793;1058;11.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:46;;215;;7013;175;1.5;145958;436;2.3;-1027;199;1.6;3693;242;6.9;26758;740;7;67330;485;26.1;1928670;1418;17.5;200465;1036;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:47;;220;;7075;174;2;152350;443;1.2;-1071;196;2.2;3673;239;3.1;26702;731;7.2;69675;484;30.6;1820518;1380;17.7;196238;1025;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:48;;225;;8889;182;2.5;177021;471;2.6;-589;193;0.7;3163;236;4.9;28432;725;6.6;82464;495;31.8;1664651;1328;15.9;196301;1018;13.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:49;;230;;7210;176;2.1;146061;436;2.1;-851;200;1.5;3347;239;7.6;26120;736;6.3;68599;486;26.8;1916272;1415;16.4;196986;1031;11.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 12:50;;235;;5788;168;1.3;127425;412;1.7;-988;198;2.4;3766;240;5.1;27062;751;6.6;60295;474;27.3;1884670;1403;17.8;202431;1045;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:51;;240;;8244;182;1.4;158952;453;1.5;-574;204;2.1;4038;243;9;27997;744;8.1;75000;498;29.9;1991926;1441;16.2;201281;1044;15.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:52;;245;;9108;183;1.3;167807;462;2.8;-611;200;1;3996;243;7.6;26824;739;7.1;78820;499;34;1909657;1413;18.1;205590;1040;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:53;;250;;9121;185;2.2;165181;460;2.3;-1168;204;1.1;4993;246;9.2;28017;746;6.4;75400;499;35.5;2006583;1446;18.3;206604;1046;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:54;;255;;8836;183;1.1;159519;454;1.4;-661;206;2.1;5011;249;11.4;26988;749;8.1;73927;496;33.1;2091523;1473;19.8;206840;1050;14.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:55;;260;;6929;174;0.5;138795;427;1.2;-822;200;2.1;4176;244;7.7;26611;753;6.9;65887;483;29;1932209;1419;18.5;208280;1051;14.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:56;;265;;6855;174;1.2;131493;419;2.4;-472;205;2.2;3918;244;8.6;26476;751;7;61665;481;29.8;2131848;1483;19.3;203030;1047;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 12:57;;270;;5779;173;1.8;127315;415;1.7;-1355;207;3.2;4332;247;11.2;27032;759;5.6;56299;474;28.5;2160430;1493;18.6;204373;1054;10
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:58;;275;;6216;172;1;132903;421;2.2;-1361;202;2.3;4045;243;8.8;28560;755;7.4;60985;479;27.1;2001206;1442;19.6;205205;1051;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:59;;280;;6113;173;2.6;136457;425;1.7;-890;203;1.3;4997;247;7.7;28216;765;6.4;61055;479;25.3;2035848;1454;19;214057;1064;14.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 12:59;;285;;6421;173;1;134440;423;1.5;-1046;203;1.8;4161;245;9.6;28074;761;7.2;61123;477;29.8;1973053;1432;16.4;213181;1060;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:00;;290;;7343;177;1.8;145725;437;1.9;-1186;202;1.7;3956;244;9.3;28399;759;6.5;67311;485;24.8;1916113;1415;17;214255;1059;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 13:01;;295;;5986;168;0.7;127661;412;3;-967;197;2.9;4214;243;6.3;29544;758;7;55565;468;28;1857312;1394;20.5;205991;1051;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 13:02;;300;;6630;170;0.6;138881;425;1.4;-733;194;1;7588;249;10.3;26785;747;5.5;62609;474;29.2;1712609;1345;16.8;205443;1043;12.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 13:03;;305;;6078;169;1.5;127511;412;3.7;-805;197;1.9;8044;252;12.2;26635;749;6.1;55309;465;25.7;1819154;1381;17.4;204206;1041;12
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 13:04;;310;;6096;166;0.8;124080;406;1.5;-712;195;1.5;5601;245;8.6;24205;747;6.2;52841;460;21.8;1814193;1377;18.9;205844;1041;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 13:05;;315;;6947;178;1.1;142028;433;2.5;-968;206;2.6;6024;251;8.4;28126;760;6.9;62602;483;30.7;2103687;1476;16.9;209529;1058;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:06;;320;;7797;180;2.6;148427;440;2.7;-672;203;1.3;13310;268;10.9;27603;750;5.9;66096;485;28;2025141;1451;18.2;207348;1045;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:07;;325;;7768;179;2;153777;446;2;-843;203;1.8;18094;280;11.6;26013;746;7.5;68900;487;24.8;1916030;1415;17.5;204087;1043;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:08;;330;;8463;182;1.5;163666;458;2.5;-981;199;1.6;15413;270;9;24840;735;8.4;76365;491;24.6;1753303;1360;14.7;202253;1032;16
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:09;;335;;8603;183;1.2;160637;455;1.9;-899;203;2.2;15863;270;8.4;24580;735;6.4;67089;486;27.3;2002258;1443;17.4;198370;1031;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:10;;340;;7099;177;1.6;146916;438;2.6;-1083;201;2.8;9254;258;6.8;27141;749;8.1;62191;479;26.3;1971509;1432;16.6;203708;1045;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:11;;345;;7634;176;0.8;150066;441;2.1;-688;201;1;5883;248;5.4;26699;741;6.3;65849;483;34.3;1962297;1429;17.4;202961;1035;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;03.01.17 13:12;;350;;6989;176;2.5;150288;441;1.4;-879;199;2.4;5410;246;7;27580;739;6.2;62867;474;29;1908651;1410;16.4;198996;1031;11.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;03.01.17 13:13;;355;;7720;176;0.6;147345;436;2;-497;198;2.2;4325;243;9.1;27216;737;5.7;62213;475;29.8;1938538;1420;17.6;199170;1030;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 13:14;;360;;9378;187;1.7;167049;463;1.8;-1287;206;2.2;5111;248;9.3;27148;747;7.6;74500;499;31.5;2089808;1472;18;207925;1051;15
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 13:15;;365;;9632;188;1.6;165856;462;2.2;-638;205;1.9;6178;252;11.5;27507;748;8.7;79354;502;29;2005880;1446;19.1;210203;1050;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 13:16;;370;;7753;180;3.2;147891;440;1.8;-947;204;1.4;10778;264;10.2;27240;759;7.7;72419;496;28.5;1953663;1429;18.6;211922;1061;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 13:17;;375;;8375;185;2.5;158055;453;2.3;-551;207;0.9;12804;270;12.2;26509;757;6.7;75709;501;26.4;2077741;1469;20.3;211604;1059;12.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-10\Run 1 at  10kV\ZH-16-10  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;03.01.17 13:18;;380;;8669;183;1.1;156505;451;1.3;-654;206;2.3;9674;261;8.9;27904;759;8.2;73206;499;30.1;2042493;1458;18.6;212711;1062;15.9
