FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ag_Area ;Ag_ DArea ;Ag_ ChiSqr;Cd_Area ;Cd_ DArea ;Cd_ ChiSqr;Sn_Area ;Sn_ DArea ;Sn_ ChiSqr;Te_Area ;Te_ DArea ;Te_ ChiSqr;Ba_Area ;Ba_ DArea ;Ba_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  115.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:25;;115;;703091;806;3.8;180;66;0.6;6294;180;14.7;265;46;0.6;782;94;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  120.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:26;;120;;704676;806;3.5;173;67;0.4;6756;181;14.6;279;46;0.6;875;96;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  125.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:26;;125;;702722;806;3.9;206;68;0.6;7128;183;14;269;48;0.7;902;98;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  130.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:27;;130;;702947;806;4.2;210;67;0.5;7526;186;14.7;260;49;0.4;1076;102;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  135.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:28;;135;;702387;805;4;235;67;0.4;6216;182;12.5;338;50;0.6;1278;104;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  140.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:29;;140;;697404;802;3.9;212;66;0.6;5830;180;13.7;329;49;0.5;1130;105;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  145.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:29;;145;;695769;802;3.9;169;66;0.7;5894;181;15.5;333;50;0.6;953;105;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  150.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:30;;150;;696470;802;3.2;175;67;0.5;5566;179;12.4;347;51;0.9;782;106;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  155.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:31;;155;;699753;804;4.1;146;66;0.4;5273;179;14.5;269;51;0.5;1249;107;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  160.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:32;;160;;699449;803;3.9;139;65;0.8;5226;176;13.1;353;50;0.7;1051;105;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  165.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:32;;165;;698132;803;4.4;211;66;0.5;4876;177;14.1;351;51;0.7;1219;105;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  170.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:33;;170;;701339;805;3.7;159;67;0.5;4779;177;14.3;355;51;0.6;1252;105;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  175.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:34;;175;;698906;803;3.3;289;67;0.8;5189;179;12.5;341;50;0.5;1165;108;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  180.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:35;;180;;702583;805;4.3;163;65;0.8;4733;176;15.4;304;51;0.6;1207;107;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  185.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:35;;185;;696464;801;3.9;193;66;0.4;4697;174;14.6;381;49;0.5;1225;105;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  190.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:36;;190;;699601;804;3.3;275;67;0.6;5099;178;14.4;275;52;0.5;1260;109;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  195.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:37;;195;;695841;801;3.6;184;66;0.6;5052;177;12.9;400;51;0.8;1315;109;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  200.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:38;;200;;697894;803;3.9;296;67;0.3;4965;178;12.1;330;51;0.7;1404;109;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  205.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:38;;205;;694615;801;3.8;171;65;0.5;4945;177;12.8;370;51;0.7;1369;109;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  210.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:39;;210;;699417;804;4.5;181;66;0.5;4961;178;14.9;266;51;0.7;1474;108;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  215.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:40;;215;;694698;801;4.7;161;66;0.6;4912;177;12.7;298;52;0.5;1347;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  220.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:41;;220;;700639;804;4.1;221;65;0.6;5212;177;13.1;277;50;0.5;1292;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  225.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:41;;225;;696845;802;3.1;156;67;0.4;5219;178;13.4;381;50;0.6;1423;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  230.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:42;;230;;699407;803;3.9;114;67;0.4;4685;176;14.1;305;51;0.6;1464;105;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  235.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:43;;235;;702345;805;3.8;200;66;0.7;4865;177;15.8;368;50;0.6;1296;106;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  240.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:44;;240;;701158;805;4;236;66;0.5;5082;178;14.5;347;50;0.8;1453;109;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  245.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:44;;245;;701262;805;4.8;184;66;0.5;4896;178;14.7;331;52;0.5;1220;108;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  250.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:45;;250;;701934;805;4.5;169;66;0.7;4627;177;13.9;389;51;0.5;1271;110;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  255.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:46;;255;;701113;804;3.7;177;66;0.6;4455;175;16.2;327;52;0.5;1199;108;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  260.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:47;;260;;699318;803;4.2;195;67;0.8;4767;178;14.1;300;51;0.8;1480;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  265.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:47;;265;;699695;804;4;231;68;0.4;5081;178;13;392;52;0.5;1396;110;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  270.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:48;;270;;700553;804;4;173;67;0.3;4835;177;13.6;387;52;0.6;1295;109;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  275.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:49;;275;;701694;805;4.3;183;67;0.5;4753;178;14.5;416;52;0.7;1164;109;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  280.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:50;;280;;701632;805;3.6;158;66;0.3;4770;178;13.1;463;53;0.5;1389;110;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  285.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:50;;285;;701303;805;3.9;275;68;0.6;4807;178;14.2;331;52;0.7;1621;111;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  290.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:51;;290;;698941;803;4.5;143;67;0.6;4780;177;13.9;296;51;0.8;1360;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  295.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:52;;295;;699509;803;4;243;67;0.4;4918;178;13.7;261;51;0.6;1374;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  300.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:53;;300;;698970;803;3.6;150;66;0.4;4739;176;13.5;372;50;0.7;1474;108;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  305.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:53;;305;;701577;805;3.8;231;66;0.4;5032;178;17.2;325;51;0.9;1209;107;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  310.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:54;;310;;699519;804;3.8;197;66;0.7;5108;177;13.6;395;50;1.1;1556;109;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  315.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:55;;315;;698929;803;4.2;211;66;0.5;4688;177;12.3;393;53;0.3;1314;109;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  320.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:56;;320;;700524;804;4.3;178;67;0.7;5117;177;12.2;399;51;0.7;1378;110;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  325.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:56;;325;;698315;803;3.5;164;66;0.5;4726;177;13.6;358;52;0.7;1193;109;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  330.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:57;;330;;698324;803;3.9;134;66;0.7;4876;176;16.4;313;52;0.6;1413;109;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  335.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:58;;335;;697795;803;3.6;181;66;0.7;4645;178;13.6;321;53;0.6;1445;109;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  340.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:59;;340;;698532;803;3.8;138;67;0.5;5022;177;14.1;471;51;0.7;1221;110;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  345.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;04.01.17 23:59;;345;;699375;803;3.9;173;66;0.6;4989;175;15;303;50;0.4;1302;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  350.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:00;;350;;697034;802;3.7;202;67;0.7;4806;176;14.3;244;51;0.7;1379;107;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  355.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:01;;355;;698344;803;4.1;254;66;0.3;4745;176;13.3;304;51;0.7;1238;107;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  360.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:02;;360;;698652;803;3.8;166;67;0.5;4699;176;13.2;409;51;0.9;1024;107;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  365.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:02;;365;;698219;803;3.6;189;66;0.6;4605;176;11.5;350;51;0.6;1305;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  370.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:03;;370;;700342;803;3.9;222;65;0.5;4875;176;15.5;402;51;0.6;1463;108;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  375.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:04;;375;;701932;805;3.5;100;66;0.4;4834;178;13.3;305;51;0.6;1338;108;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  380.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:05;;380;;700739;804;3.5;222;67;0.6;4719;177;13.3;402;51;0.4;1401;109;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  385.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:05;;385;;699130;804;4.5;199;67;0.5;5039;179;13.8;353;52;0.5;1415;108;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  390.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:06;;390;;700531;804;4.2;173;67;0.5;4750;177;15.7;346;51;0.5;1441;108;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  395.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:07;;395;;701184;804;3.7;155;66;0.4;4697;178;16.5;314;51;0.6;1578;107;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  400.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:08;;400;;699638;803;4;221;65;0.7;4937;176;15.2;361;52;0.5;1285;109;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  405.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:08;;405;;697567;802;4.8;222;66;0.3;4781;176;17.7;333;52;0.4;1357;107;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  410.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:09;;410;;698446;803;3.9;292;67;0.7;5244;178;14.9;366;51;0.6;1508;110;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  415.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:10;;415;;693908;800;3.7;189;67;0.6;5040;177;13.7;435;51;0.9;1511;110;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  420.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:11;;420;;698613;803;3.7;112;66;0.4;4700;176;15;356;51;0.9;1617;109;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  425.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:11;;425;;692860;800;3.7;154;66;0.4;4806;177;13.2;459;51;0.5;1746;111;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  430.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:12;;430;;694638;800;4.5;232;67;0.3;4721;176;13.8;346;51;0.7;1534;110;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  435.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:13;;435;;692621;799;3.9;221;66;0.6;4812;177;12.9;275;52;0.6;1600;109;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  440.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:14;;440;;696444;802;4;324;67;0.4;5077;177;16.9;320;51;0.8;1522;109;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  445.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:14;;445;;696347;802;4;123;64;0.6;4755;176;14.4;311;52;0.4;1640;110;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  450.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:15;;450;;695739;801;3.8;200;68;0.5;5025;177;15;337;52;0.5;1603;109;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-12\Run 3 at  50kV\ZH-16-12  455.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;05.01.17 00:16;;455;;697034;802;3.3;191;67;0.6;5091;179;13.7;335;52;0.5;1408;110;0.6
