FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ag_Area ;Ag_ DArea ;Ag_ ChiSqr;Cd_Area ;Cd_ DArea ;Cd_ ChiSqr;Sn_Area ;Sn_ DArea ;Sn_ ChiSqr;Te_Area ;Te_ DArea ;Te_ ChiSqr;Ba_Area ;Ba_ DArea ;Ba_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   40.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:08;;40;;715585;812;3.9;214;67;0.6;4349;173;15.5;308;47;0.7;1245;93;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   45.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:09;;45;;713181;810;5;186;66;0.5;4229;170;14.3;240;45;0.6;1077;92;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   50.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:10;;50;;712872;809;3.7;208;65;0.6;4436;168;14.9;294;43;0.6;527;85;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   55.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:10;;55;;714836;811;4;201;65;0.6;4422;168;14.6;265;43;0.3;522;84;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   60.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:11;;60;;711713;809;4.2;181;65;0.7;3895;167;14.7;309;42;0.8;505;85;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   65.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:12;;65;;718174;812;4.4;254;65;0.3;4405;167;15;261;42;0.9;677;83;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   70.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:13;;70;;718096;812;4.7;139;64;0.4;4580;168;14.6;201;40;0.8;439;83;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   75.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:13;;75;;720432;813;4.4;253;66;0.4;4185;167;13.7;236;41;0.5;517;84;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   80.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:14;;80;;718597;813;4.6;152;64;0.4;4638;170;13.6;263;41;0.6;492;83;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   85.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:15;;85;;719879;814;4.8;206;65;0.6;4493;167;13.4;296;41;0.4;599;81;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   90.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:16;;90;;721513;814;4.2;101;66;0.4;4070;166;15.2;180;42;0.5;497;83;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15   95.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:16;;95;;724018;815;3.5;179;65;0.6;4124;166;13.6;301;40;0.7;488;82;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  100.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:17;;100;;723760;816;3.8;188;66;0.4;4195;169;14.9;198;41;0.6;515;84;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  105.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:18;;105;;725575;817;3.5;157;65;0.5;4659;169;14.6;234;43;0.9;667;85;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  110.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:19;;110;;725814;817;3.6;217;67;0.6;4625;171;15.7;202;43;0.8;514;85;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  115.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:19;;115;;727619;818;4.5;173;66;0.5;5183;173;16.8;217;43;0.7;485;87;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  120.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:20;;120;;728279;819;4.8;243;68;0.4;5485;176;15.2;301;45;0.4;630;89;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  125.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:21;;125;;726540;818;3.9;341;67;0.5;6215;179;15.3;249;46;0.7;581;91;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  130.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:22;;130;;724890;817;5.4;221;65;0.6;6068;177;15.5;292;45;0.7;690;90;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  135.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:22;;135;;725574;818;4.4;191;66;0.6;6516;180;16.1;241;46;0.4;655;93;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  140.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:23;;140;;727515;819;3.7;130;66;0.4;6909;184;14;241;47;0.5;784;94;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  145.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:24;;145;;724373;818;4.2;259;67;0.6;8356;189;12.9;245;49;0.6;582;95;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  150.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:25;;150;;723802;818;3.7;115;68;0.7;8956;190;14.8;252;48;0.8;764;97;0.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  155.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:25;;155;;723062;818;4.1;150;70;0.4;10704;197;15.2;389;48;0.9;1015;100;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  160.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:26;;160;;723910;818;5.1;227;68;0.5;8296;189;15.9;284;48;0.9;1031;100;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  165.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:27;;165;;725716;819;3.6;253;67;0.4;5989;183;15;342;50;0.6;1104;104;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  170.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:28;;170;;723938;818;3.8;176;67;0.5;5313;181;12.9;282;50;0.5;1036;105;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  175.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:28;;175;;721339;816;4.7;244;66;0.3;5230;179;15.1;238;49;0.6;1389;103;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  180.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:29;;180;;722378;816;3.9;269;66;0.6;5206;180;13.6;252;49;0.8;1036;105;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  185.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:30;;185;;722629;817;3.9;200;67;0.6;4903;179;15.6;291;50;0.4;1032;105;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  190.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:31;;190;;720595;815;4.6;163;66;0.5;5152;178;16.6;295;50;0.5;1154;105;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  195.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:31;;195;;722512;816;4.2;225;66;0.5;5003;178;14.1;335;50;0.6;1004;104;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  200.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:32;;200;;720521;815;4.1;255;67;0.5;4762;176;15;305;50;0.6;1016;102;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  205.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:33;;205;;720293;815;3.7;120;68;0.5;4795;177;15;407;49;0.7;984;101;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  210.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:34;;210;;720613;815;4;169;67;0.4;4871;176;14.4;238;48;0.6;1417;100;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  215.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:34;;215;;719001;814;3.9;193;67;0.5;4721;175;15.7;237;47;0.7;1129;101;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  220.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:35;;220;;720807;815;3.8;190;66;0.8;4920;176;15;282;48;0.4;1159;100;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  225.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:36;;225;;718531;813;4.6;233;67;0.4;4876;175;16.5;274;48;0.7;1145;101;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  230.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:37;;230;;720968;815;3.4;215;68;0.6;4906;178;13.8;278;49;0.8;1251;104;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  235.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:37;;235;;722086;816;3.8;274;66;0.8;5179;178;13;411;50;0.8;1110;103;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  240.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:38;;240;;722366;816;4.4;249;67;0.5;4850;177;16.3;386;49;0.3;906;104;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  245.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:39;;245;;722522;817;4.4;148;67;0.6;5041;180;13.6;303;51;0.6;1324;104;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  250.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:40;;250;;724084;817;3.7;264;66;0.9;5077;179;14.6;325;50;0.7;1311;107;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  255.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:40;;255;;723340;817;4.1;214;68;0.6;4972;178;15.5;278;51;0.7;1365;107;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  260.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:41;;260;;723129;817;3.6;157;66;0.6;5027;180;14.5;315;52;0.6;1414;107;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  265.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:42;;265;;722670;817;3.3;251;67;0.4;4831;179;13.6;319;51;0.6;1214;107;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  270.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:43;;270;;723068;817;3.5;163;67;0.4;4853;179;15.3;282;51;0.8;1209;108;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  275.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:43;;275;;723397;817;4.2;135;67;0.4;4957;179;12.6;322;51;0.5;1183;108;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  280.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:44;;280;;721959;816;4.5;154;68;0.4;5111;180;17.1;430;51;0.4;1178;108;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  285.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:45;;285;;723085;817;3.5;116;68;0.3;5333;181;11.9;295;51;0.6;1236;109;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  290.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:46;;290;;723640;817;4.3;349;66;0.8;5167;180;13.4;322;50;0.4;1196;109;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  295.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:46;;295;;721018;816;4.4;144;68;0.8;4883;179;15.4;400;52;0.7;1323;107;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  300.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:47;;300;;720864;816;3.4;221;67;0.5;4871;181;13.4;387;52;0.8;1440;110;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  305.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:48;;305;;722127;817;4.6;207;67;0.5;5195;181;14;421;52;0.8;1482;110;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  310.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:49;;310;;720723;816;3.9;193;67;0.4;4775;179;17.3;367;52;0.6;1284;110;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  315.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:49;;315;;721678;816;3.7;155;67;0.6;5113;180;13.9;372;51;0.8;1359;110;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  320.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:50;;320;;719835;815;3.8;249;68;0.6;4926;181;12.6;360;52;0.8;1322;110;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  325.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:51;;325;;719680;815;4.1;174;68;0.4;5499;182;13.6;423;52;0.6;1460;110;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  330.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:52;;330;;718294;814;3.6;126;67;0.4;5226;181;14.3;275;50;0.5;1442;110;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  335.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:52;;335;;719548;815;3.4;164;68;0.3;5022;180;11.4;327;52;0.6;1378;109;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  340.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:53;;340;;718684;815;4.6;173;67;0.5;4792;179;14.6;298;51;0.6;1543;109;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  345.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:54;;345;;719046;815;4.1;194;67;0.5;4851;180;13.7;380;52;0.6;1387;110;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  350.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:55;;350;;716508;813;3.5;94;66;0.4;5305;180;14.1;334;52;0.6;1260;109;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  355.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:55;;355;;716542;813;4;198;67;0.4;4946;179;12.7;281;51;0.7;1281;108;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 3 at  50kV\ZH-16-15  360.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;08.01.17 04:56;;360;;715542;812;3.8;185;66;0.7;5134;179;11.9;389;51;0.7;1478;107;0.6
