FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11   95.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;04.01.17 10:48;;95;;1953;157;1.3;80802;351;1.6;-1394;221;5.5;10985;267;8.9;20465;773;7.4;17845;427;18.8;2725298;1654;23.5;193295;1054;11.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  100.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;04.01.17 10:49;;100;;2351;160;1.2;86744;360;1.6;-1333;220;4.1;12649;273;10.6;21320;773;6.4;21147;430;18.7;2747054;1659;25.2;195791;1055;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  105.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 10:50;;105;;2711;162;1.4;95919;373;2.5;-1041;217;2.8;15083;275;6.8;19684;753;5.4;26865;436;20.3;2565374;1609;22.8;191813;1038;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:51;;110;;2711;155;1.7;96879;371;1.8;-817;206;3.9;14524;269;9;20252;742;5.3;26691;426;20.9;2205158;1501;19.3;191366;1023;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 10:51;;115;;2812;155;0.9;101681;377;0.9;-898;203;3.6;14097;266;6.6;21646;740;5.8;31065;428;16.9;2073000;1458;18.7;190271;1020;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 10:52;;120;;2731;152;1;97625;370;1.4;-1137;199;2.9;13055;262;5;21516;738;5.7;25959;422;18.6;1946382;1419;19.8;188528;1017;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:53;;125;;2188;152;1.4;85141;353;1;-1064;206;4.1;14501;268;7.3;20570;760;5.7;22598;422;16.7;2184046;1495;22;194439;1041;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:54;;130;;2266;153;1.2;89651;361;1.7;-1369;210;3.3;12857;267;9;22141;762;5.2;25150;430;19.5;2316022;1536;22.2;193623;1043;9.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:55;;135;;2714;154;1.2;91531;363;1.4;-1268;206;4.6;11019;263;9;23874;767;6.9;30033;435;19.7;2167046;1491;20.8;199849;1050;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:56;;140;;2488;155;1.2;93218;366;1.4;-1200;207;4.2;12163;265;7.5;22534;761;4.6;30845;437;19.7;2166795;1492;22.8;199327;1043;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:57;;145;;3210;156;0.6;99090;374;1.4;-644;207;2.9;15246;273;9.2;23856;768;5;35211;448;18.5;2147910;1487;21.5;202566;1055;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:58;;150;;3998;162;1.6;107322;388;1.6;-1211;207;2.5;15469;276;4.7;24318;767;6.1;45850;462;22;2087867;1472;18.1;205764;1056;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:59;;155;;4479;166;1;114392;397;1.6;-607;205;1.9;14588;271;2.4;25058;762;6.2;50829;467;24.1;2004723;1445;18.2;205645;1053;13.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:00;;160;;5022;163;1.3;116170;397;1.2;-941;200;3.2;14649;271;3.4;25330;756;5.6;53057;469;24.9;1845179;1392;17.3;205073;1045;9.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:01;;165;;4009;160;0.6;108336;386;3.4;-890;197;2;17636;276;5;25488;762;4.3;50339;461;22.2;1721536;1351;16.6;206358;1049;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:02;;170;;3049;152;0.7;93400;363;2.6;-1396;194;3.4;14454;269;7.5;25459;782;5.2;42675;449;20.3;1642577;1321;16.1;216145;1068;11.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:03;;175;;2894;153;0.9;93523;363;1.8;-1172;192;2.1;13393;264;9.9;24490;769;5.6;48241;457;22.7;1619205;1314;17.4;209306;1055;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:04;;180;;3342;154;0.8;95043;366;2.5;-1170;194;2.4;13761;266;9.8;23663;772;4.6;51384;462;22.2;1712713;1346;18.3;210547;1060;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:05;;185;;4376;161;0.5;105542;382;1.6;-1286;198;2.8;12587;265;9.1;26317;775;4.9;59053;475;25;1862392;1398;20.1;212643;1067;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:06;;190;;4718;163;1.2;108829;387;2.6;-1258;200;2;12062;263;10.6;24404;760;6.4;62071;481;29.7;1875885;1403;19.7;206883;1052;12.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:07;;195;;4455;160;0.7;104229;379;2.6;-1104;195;1.5;10297;257;11.5;25462;758;6.8;58730;474;23.2;1815937;1382;19.7;203049;1047;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:08;;200;;3929;158;1.3;102279;377;2.2;-1144;193;2;9540;256;12;25092;757;6.5;59366;475;26.7;1761543;1364;21.3;203930;1044;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:09;;205;;4991;162;1.1;108625;386;2.3;-1043;195;2.9;11769;261;8;25424;761;5;61546;473;26.4;1683666;1336;19;206258;1051;11.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:09;;210;;5242;165;1.1;112091;392;2.7;-1157;198;2.1;12536;264;8.8;24835;761;6;71449;490;25;1802277;1377;18.6;208657;1055;12.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:10;;215;;5927;167;1.6;121681;405;2.4;-1290;198;3.3;11298;260;8;25929;746;7.3;75423;496;28.6;1811506;1382;19.1;202225;1035;13.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:11;;220;;6675;175;2.6;130454;417;2.5;-1113;199;2.1;12284;265;9;26354;757;7.6;77910;500;27.2;1864947;1400;17.8;208325;1053;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:12;;225;;6385;171;0.6;124778;409;2.5;-648;199;1.5;12755;265;10.4;25229;747;8.1;78586;501;27.5;1855758;1398;19.2;203231;1040;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:13;;230;;6136;173;0.8;126380;413;2.4;-1243;202;2.8;13861;269;8.8;26353;760;7;80370;505;31;1922478;1420;18.2;208272;1055;14.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:14;;235;;6406;172;1.8;130738;418;3;-902;202;1.6;12572;267;7.5;26443;751;6.9;84921;509;32.3;1878116;1405;18.3;207529;1045;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:15;;240;;7117;175;1.6;135162;423;3.3;-771;199;1.5;12695;266;10.8;25809;748;6.6;87576;510;26.5;1796867;1378;18.3;204998;1043;12.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:16;;245;;6372;172;1.8;128593;414;2.5;-973;196;2;12328;263;8.5;26271;753;6.9;81253;500;26.9;1716240;1350;17.2;207709;1047;14.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:17;;250;;6355;170;0.5;126382;411;3.8;-881;197;1.9;11157;261;7.3;26800;762;6.7;82613;504;27.6;1773258;1370;19.4;212677;1059;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 11:18;;255;;7188;176;0.7;137573;427;2.7;-1002;202;2.7;15166;272;11;26447;752;6.4;88192;513;27.2;1898086;1412;17.6;206866;1048;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:19;;260;;7031;175;1;135334;423;2.8;-880;200;1.4;13261;267;9.3;26710;756;7;87691;513;29.9;1870530;1403;19.2;210602;1053;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:20;;265;;7313;178;1.1;137351;426;1.3;-726;202;2.4;15722;274;9;27969;758;6.8;88183;514;28;1856866;1399;19.5;209132;1053;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 11:21;;270;;8528;181;1;149336;441;2.4;-910;203;2.1;14236;271;11.7;26989;752;7.3;91837;517;31;1846604;1397;18.1;211054;1050;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:22;;275;;8697;179;1.8;151537;442;1.7;-756;199;1.3;14204;268;7.8;28983;749;7.2;94673;517;28.7;1731583;1356;17.8;208760;1045;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:23;;280;;9525;186;0.9;166739;462;2.6;-1196;199;2.6;11933;265;9.8;28414;751;7;98515;522;31.4;1780924;1373;17.6;214616;1052;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:24;;285;;10401;190;0.9;175837;472;1.7;-686;201;2.8;9391;258;10.4;27631;741;7.2;101388;528;32.9;1814700;1386;17.3;209376;1042;15
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:25;;290;;10684;190;2.2;179240;475;3.2;-740;199;1.6;8712;257;8.8;27435;744;7.2;103796;530;29.5;1745961;1362;18.6;211034;1046;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:26;;295;;11789;194;2;190721;487;3;-372;197;2.3;8861;255;6.3;29749;741;8.9;111708;536;27.8;1682524;1340;17.2;211905;1042;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:27;;300;;11794;193;0.9;186110;482;4.3;-247;197;1.6;10760;259;11.5;28736;741;8.9;109229;534;28.4;1684425;1341;17.1;211473;1044;17.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:28;;305;;9926;186;1.3;169715;463;2.9;-644;196;2.1;10145;259;10.4;27505;742;9;99687;525;33.2;1704496;1348;18.1;211555;1044;17.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:28;;310;;8613;184;2.3;162921;457;2.7;-621;199;1.7;8548;258;10.6;28278;757;9.7;96896;524;29.9;1804541;1382;17.7;214660;1062;19.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:29;;315;;8081;180;2;153143;445;2.4;-628;200;3.1;5961;250;12.7;27533;755;7.2;88001;515;31.7;1846289;1396;19.1;216904;1058;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 11:30;;320;;8076;181;1.4;150185;443;2.4;-1078;202;1.4;8600;256;9.8;28476;755;6.9;85264;512;32.6;1886584;1409;19.4;213425;1054;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:31;;325;;7524;176;1.4;144798;435;1.9;-770;201;1.5;9869;260;7.8;28567;754;7.7;84470;508;27.8;1848891;1395;19.1;210021;1050;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:32;;330;;8656;182;1.4;155993;448;3.4;-915;200;1.4;8143;256;9.7;27922;751;7.5;88790;514;31.8;1843835;1395;19.1;210827;1051;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:33;;335;;7607;177;1.4;149045;439;4.2;-616;195;3.2;10527;258;9.6;26340;744;7.1;87263;509;31.4;1702061;1345;18.3;208166;1041;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:34;;340;;8251;179;1;153949;445;1.5;-634;197;1.3;10562;260;8.8;28900;751;6.4;92475;515;28.7;1749482;1361;17.7;210104;1048;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:35;;345;;8342;180;1;154204;445;2;-834;195;1.6;8773;253;7.3;29079;746;8.4;88250;508;27.7;1689288;1340;18.6;210101;1043;16.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:36;;350;;8060;178;0.7;152140;443;2.1;-1017;197;1.6;8369;253;9.7;27677;738;6.4;88152;508;28.4;1739034;1358;18.6;204113;1031;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:37;;355;;8379;178;0.9;151443;442;2.1;-515;197;1.6;11138;260;5.3;26290;744;7.5;86232;508;27.4;1765912;1366;18.1;207113;1042;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:38;;360;;8354;181;2.3;154182;446;2.1;-875;197;1.6;10648;260;7.4;26854;743;8.3;89463;511;31.1;1762845;1366;19.3;207158;1041;16.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:39;;365;;9055;182;2.5;157904;450;2;-617;197;2.2;9542;256;8.4;26223;737;6.1;94275;516;30.6;1714603;1350;17.3;204108;1033;12.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:40;;370;;8785;181;1.2;158089;450;2.2;-1285;195;3;10394;258;7.4;27087;736;6.6;94107;516;30.4;1638283;1324;16.4;204071;1030;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:41;;375;;8068;174;0.9;145921;433;2.2;-808;192;1.9;14348;266;8.3;27063;739;7.6;84072;499;25;1569304;1296;16.6;204088;1030;15.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:42;;380;;8596;177;1.4;151632;441;2.4;-1110;193;0.6;13315;264;7.5;27225;738;7.9;86886;504;27.4;1579210;1300;15.2;204319;1033;15.1
