FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ti_Area ;Ti_ DArea ;Ti_ ChiSqr;V_Area ;V_ DArea ;V_ ChiSqr;Cr_Area ;Cr_ DArea ;Cr_ ChiSqr;Mn_Area ;Mn_ DArea ;Mn_ ChiSqr;Fe_Area ;Fe_ DArea ;Fe_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:58;;150;;16544;549;1.2;1128;425;0.9;12194;392;3.2;4707;399;0.6;261707;697;3.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 10:59;;155;;17431;552;0.9;1664;427;0.7;10159;390;3.1;4712;400;0.5;264279;699;3.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:00;;160;;18823;557;0.7;1223;431;1.1;9759;393;2.7;5042;403;0.8;283598;714;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:01;;165;;17982;560;0.9;1368;433;1.2;8543;395;2.4;4965;407;0.4;307250;733;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:02;;170;;16081;560;0.9;1621;435;1.3;6651;394;1;3997;406;0.7;284713;719;2.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:03;;175;;17497;561;1.5;1805;435;1;6521;393;2.1;4967;407;0.7;296744;727;2.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:04;;180;;18261;562;1.3;1455;434;1.3;6931;392;1.8;5792;406;0.5;297963;727;3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:05;;185;;18750;559;1.2;1423;432;0.8;6225;390;3.4;4871;405;0.5;296180;725;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:06;;190;;19341;556;1.6;1318;429;1.3;6518;388;2;5319;402;0.4;293872;721;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:07;;195;;17594;557;0.6;1081;431;0.7;6634;389;3.4;5229;404;0.7;281449;712;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:08;;200;;19328;557;0.9;1540;430;1.1;5914;388;1.8;6002;404;0.5;290162;718;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:09;;205;;19907;558;0.8;2023;431;1.3;6507;390;2.7;5948;405;0.6;302090;728;3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:09;;210;;21425;557;1.2;1993;429;0.8;6860;388;4.9;6015;405;0.7;328900;745;3.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:10;;215;;21326;559;1.2;1864;429;1.3;7235;387;3.1;6204;403;0.5;326387;742;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:11;;220;;21945;557;1.2;1765;429;1.5;6773;388;3.3;6271;404;0.4;326323;743;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:12;;225;;22503;560;0.6;1861;431;1.3;6493;389;3.9;6576;406;0.5;343973;755;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:13;;230;;23261;558;0.9;2180;428;1;7474;388;3.9;6805;406;0.6;348532;757;4.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:14;;235;;23459;559;1.1;1701;429;1.2;7878;389;3.4;6048;405;0.5;351714;761;3.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:15;;240;;23816;562;1.2;2205;431;1;7136;390;4;6544;407;0.6;366671;771;4.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:16;;245;;23405;562;1.4;2313;431;0.7;7283;388;2.4;7190;405;0.3;360413;766;3.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:17;;250;;23691;563;1.4;1875;431;1.9;6645;389;4;7413;407;0.3;358789;765;4.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 11:18;;255;;24241;561;1.7;1427;430;1.1;7328;390;3.5;7167;408;0.5;379388;778;4.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:19;;260;;25040;562;1.5;2423;431;0.8;6901;389;3.6;6553;406;0.5;372440;772;5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:20;;265;;23958;561;1.6;2408;432;0.8;7834;390;4.6;7695;408;0.4;385825;781;4.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 11:21;;270;;25101;563;1;1747;430;1.1;7044;390;5.1;7716;409;0.8;392816;787;4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:22;;275;;27322;567;0.7;1922;433;1.8;7374;392;3.5;8534;411;0.5;407999;796;4.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:23;;280;;28543;567;0.8;2200;432;0.9;7403;391;3.1;7615;410;0.7;403315;793;4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:24;;285;;28518;566;0.9;2746;432;0.7;7284;390;3;8075;409;0.6;388647;784;3.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:25;;290;;29613;569;1.2;2138;432;0.8;8275;392;3.9;7700;410;0.5;402576;795;4.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:26;;295;;34371;423;9.5;4574;414;1.3;8483;441;3;11531;468;3.5;394786;826;1187.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:27;;300;;30898;575;1.3;1999;437;1.4;8274;395;2.7;8495;415;0.7;422804;810;4.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:28;;305;;29157;574;0.5;2224;437;1;7751;393;4.1;8091;413;0.6;410133;801;3.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:28;;310;;28397;570;1.7;2224;435;0.9;7546;393;2.5;8317;412;0.5;395847;790;5.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:29;;315;;26637;568;1;1958;433;1.2;7479;391;2.4;7965;410;0.3;366729;772;4.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;04.01.17 11:30;;320;;25045;566;0.8;1949;433;1.1;6986;392;2.6;8292;412;0.8;362488;769;4.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:31;;325;;26395;564;0.8;2043;432;1;6317;391;3;8101;410;0.3;362962;769;4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:32;;330;;27250;568;1.1;1734;434;0.7;7279;392;3.8;8086;411;0.9;364984;771;4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:33;;335;;25636;565;0.9;1756;431;0.8;6789;390;2.8;8337;411;0.8;382983;781;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:34;;340;;27895;566;0.9;1522;432;0.9;6967;391;3.6;8373;411;0.9;394838;789;4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:35;;345;;26660;565;1.3;2018;432;0.9;6871;390;3.3;8066;410;0.9;376028;777;4.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:36;;350;;27170;564;1.2;1963;430;0.7;7067;389;3.3;7973;408;0.4;370171;772;3.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:37;;355;;26016;562;1.2;2310;431;1.4;7536;389;3.9;8570;408;0.7;372415;773;3.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:38;;360;;26018;564;0.8;2015;432;1.3;7493;390;3.2;8953;410;0.5;379491;777;4.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:39;;365;;28331;567;1.1;2317;432;0.7;7034;391;2.1;7781;410;0.4;389301;784;3.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:40;;370;;27953;568;1.8;2451;434;0.6;7624;392;4;9273;412;0.6;401621;793;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:41;;375;;25518;564;1.1;2319;432;1.4;6845;390;3.4;7597;410;0.7;412481;800;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:42;;380;;27958;13;10.1;4580;13;1.2;7578;14;3.2;11649;15;2.8;382236;26;1291.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  385.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;04.01.17 11:43;;385;;28084;567;1.1;2549;434;0.9;7334;393;2.9;8452;412;0.7;426255;808;4.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  390.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:44;;390;;26983;422;7.6;4752;422;1.4;7710;449;2.3;11572;477;3.1;363849;816;1214.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  395.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:45;;395;;28810;13;9.5;4451;13;1.3;8062;14;2.6;11951;15;3.4;373725;26;1297
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  400.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:46;;400;;26878;564;2.2;2494;431;1;7621;390;3;8907;409;0.5;398601;789;2.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  405.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:46;;405;;27997;13;9.5;4678;13;1;7563;14;3.4;11664;15;3.6;384423;26;1363
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  410.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:47;;410;;27929;567;1;2708;434;1;6818;392;3.7;8564;412;0.3;437462;814;3.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  415.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:48;;415;;31715;573;0.6;2991;437;1.6;7063;394;2.6;9553;414;0.4;472849;835;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  420.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:49;;420;;33661;574;1;2868;436;1.4;7496;393;2.4;9741;415;0.5;496830;849;4.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  425.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;04.01.17 11:50;;425;;33170;576;0.9;3254;438;2;6580;393;3.3;9141;414;0.9;492541;847;4.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  430.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;04.01.17 11:51;;430;;34674;578;1;2991;437;0.8;6660;393;2.4;8923;413;0.5;482982;840;4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  435.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;04.01.17 11:52;;435;;44361;453;32.5;6956;437;2.1;7735;462;2.5;13392;489;8.1;476552;893;2577.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  440.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;04.01.17 11:53;;440;;40357;586;1;3797;441;1.5;6717;393;3.4;9974;416;0.5;505054;854;4.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-11\Run 1 at  10kV\ZH-16-11  445.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;04.01.17 11:54;;445;;41237;586;1.2;3750;440;0.8;7179;392;3.6;9874;414;0.2;503676;852;3.5
