FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ag_Area ;Ag_ DArea ;Ag_ ChiSqr;Cd_Area ;Cd_ DArea ;Cd_ ChiSqr;Sn_Area ;Sn_ DArea ;Sn_ ChiSqr;Te_Area ;Te_ DArea ;Te_ ChiSqr;Ba_Area ;Ba_ DArea ;Ba_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17   90.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:26;;90;;713625;812;3.9;299;68;0.9;5347;183;14.2;381;55;0.8;1086;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17   95.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:26;;95;;714421;813;4;239;69;0.6;5720;184;13.5;388;55;0.5;1043;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  100.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:27;;100;;715034;813;3.4;179;67;0.9;5097;183;12.8;278;54;0.7;1305;116;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  105.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:28;;105;;713849;813;3.7;291;69;0.5;5173;183;13.9;349;55;0.5;1285;115;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  110.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:29;;110;;714325;813;3.2;231;69;0.4;5595;185;14;429;53;0.7;1291;117;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  115.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:29;;115;;712994;812;3.5;202;68;0.4;5310;184;12.9;420;55;0.5;1092;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  120.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:30;;120;;715714;813;4.2;240;67;0.8;5141;182;15.3;263;53;0.5;991;115;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  125.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:31;;125;;717932;815;3.7;125;67;0.3;5294;183;13.8;333;53;0.5;1251;115;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  130.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:32;;130;;719297;816;3.8;376;69;0.5;5293;184;15.1;231;53;0.7;1114;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  135.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:32;;135;;718568;815;4.7;166;69;0.5;5457;185;13.8;349;54;0.6;1247;116;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  140.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:33;;140;;719219;816;3.5;167;68;0.5;5295;184;14.4;387;55;0.8;1356;114;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  145.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:34;;145;;721566;817;3.6;267;66;0.7;5356;182;15.4;498;53;0.7;1068;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  150.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:35;;150;;720749;816;3.7;152;67;0.5;5395;183;16;435;54;0.6;1188;115;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  155.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:35;;155;;721583;817;3.4;208;67;0.5;5298;184;15.5;432;54;0.6;1082;113;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  160.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:36;;160;;720213;816;3.7;205;68;0.6;5272;183;15.5;362;53;0.7;1050;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  165.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:37;;165;;722178;817;4.3;149;68;0.4;5726;184;15.5;302;55;0.5;1296;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  170.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:38;;170;;721851;817;4;195;68;0.5;5445;184;14.3;458;54;0.5;1164;115;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  175.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:38;;175;;721090;817;4;172;68;0.6;5639;184;15.2;384;53;0.5;1679;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  180.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:39;;180;;721972;817;3.6;249;68;0.6;5327;182;17.2;442;52;0.6;1529;115;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  185.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:40;;185;;721995;817;3.8;237;67;0.7;5295;183;13.1;267;53;0.6;1724;118;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  190.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:41;;190;;720906;816;3.8;144;68;0.9;5550;184;18.4;432;53;0.4;1763;117;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  195.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:41;;195;;720606;816;4.6;275;68;0.9;5713;183;14.6;329;54;0.7;1608;118;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  200.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:42;;200;;718587;815;4.2;188;68;0.4;5664;184;15.2;418;53;0.8;1686;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  205.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:43;;205;;718807;815;3.4;161;69;0.5;5538;184;15;276;53;0.4;1666;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  210.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:44;;210;;717436;814;4.5;282;68;0.7;5328;182;12.8;490;54;0.6;1777;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  215.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:44;;215;;716879;814;4.6;293;69;0.5;5591;183;16.3;412;53;0.6;1597;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  220.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:45;;220;;715048;813;3.4;418;68;0.8;5327;182;13.7;324;53;0.4;1639;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  225.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:46;;225;;714538;813;4.3;143;68;0.5;5629;182;15.5;301;52;0.4;1589;116;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  230.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:47;;230;;716368;814;4;179;68;0.4;5795;184;14.8;425;54;0.5;1848;117;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  235.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:47;;235;;715307;813;3.4;156;68;0.6;5651;183;11.8;365;54;0.9;1616;117;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  240.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:48;;240;;714188;813;3.7;247;68;0.6;5519;183;13.6;385;53;0.8;1294;116;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  245.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:49;;245;;717660;815;3.4;327;69;0.4;5667;184;14.1;505;54;0.5;1560;117;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  250.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:50;;250;;717335;814;4.1;174;67;0.7;5485;182;14.6;363;53;0.6;1536;116;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  255.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:50;;255;;718866;815;3.9;251;68;0.7;5812;185;13.3;343;54;0.9;1480;118;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  260.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:51;;260;;717442;815;3.6;184;68;0.3;5565;184;13.2;315;53;0.8;1613;116;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  265.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:52;;265;;719810;816;3.7;206;70;0.5;5244;184;13.7;388;54;0.6;1735;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  270.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:53;;270;;720036;816;3.6;182;68;0.5;5683;184;14;415;54;0.6;1422;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  275.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:53;;275;;720770;816;3.9;203;69;0.3;5713;185;14.7;433;54;0.6;1448;117;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  280.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:54;;280;;720007;816;3.5;262;69;0.6;5894;184;15.4;402;54;0.4;1634;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  285.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:55;;285;;719398;816;5.1;254;69;0.9;5944;185;14.1;349;54;0.5;1907;117;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  290.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:56;;290;;721474;817;3.9;343;68;1;5991;186;13.6;403;53;0.8;1568;117;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  295.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:56;;295;;720778;816;4.3;155;69;0.4;5822;183;14.3;431;53;0.7;1730;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  300.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:57;;300;;721513;817;3.5;196;69;0.5;5652;184;15.8;387;53;0.7;1604;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  305.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:58;;305;;723412;818;4.2;223;69;0.7;6109;187;14.5;391;54;0.6;1576;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  310.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:59;;310;;722850;818;3.9;180;70;0.4;6270;187;16.2;319;55;0.5;1469;117;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  315.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 22:59;;315;;723488;818;3.6;415;69;0.4;5905;187;13.2;352;54;0.8;1730;118;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  320.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:00;;320;;724769;819;3.4;297;69;0.9;5913;187;12.7;351;54;0.4;1517;118;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  325.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:01;;325;;723107;818;3.6;200;70;0.3;6441;188;15.3;368;54;0.7;1392;115;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  330.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:02;;330;;716527;815;4.3;288;70;0.5;6283;187;14;236;54;0.5;1331;115;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  335.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:02;;335;;717476;815;4;132;69;0.4;6276;186;14.1;390;53;0.8;1571;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  340.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:03;;340;;719674;816;3.5;254;70;0.5;6442;188;15.6;281;54;0.5;1607;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  345.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:04;;345;;719583;816;4.3;364;67;0.7;6283;187;15.1;268;54;0.9;1508;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  350.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:05;;350;;719041;816;4.1;238;70;0.5;6106;186;13.8;444;54;0.8;1743;114;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  355.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:05;;355;;720089;816;3.1;276;69;0.5;6441;186;13.7;441;53;0.4;1591;115;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  360.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:06;;360;;718916;815;4;209;70;0.6;6502;186;13;419;55;0.8;1455;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  365.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:07;;365;;718876;816;3;248;70;0.6;6713;189;12.9;393;54;0.6;1498;116;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  370.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:08;;370;;719916;816;3.6;463;69;0.6;6981;188;13.8;375;53;0.8;1718;117;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  375.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:09;;375;;718595;816;3.6;226;69;0.7;6573;188;14.4;370;55;0.7;1986;117;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  380.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:09;;380;;718037;815;3.8;249;71;0.6;6386;187;15.4;358;53;0.4;1775;114;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  385.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:10;;385;;717284;815;3.7;228;70;0.6;7022;190;13.6;375;54;0.7;1744;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  390.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:11;;390;;718564;815;3.7;254;70;0.5;7210;189;14.4;389;53;0.6;1542;114;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  395.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:11;;395;;717757;815;3.8;317;69;0.5;7029;189;12.6;366;53;0.6;1738;116;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  400.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:12;;400;;718997;816;3.5;393;70;0.6;7179;189;13.8;324;52;0.4;1640;116;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  405.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:13;;405;;717839;815;3.7;396;69;0.6;7727;191;12;297;53;0.6;1713;117;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  410.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:14;;410;;718225;815;4.3;254;69;0.6;7456;190;15.3;384;53;0.6;1923;116;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  415.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:15;;415;;717008;815;4;264;71;0.5;7440;190;13.2;393;54;0.8;1710;117;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  420.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:15;;420;;718804;816;3.8;165;69;0.5;7625;192;13.1;412;53;0.9;1928;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  425.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:16;;425;;720019;817;3.8;218;70;0.5;7299;192;14.8;319;54;0.5;1757;119;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  430.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:17;;430;;719875;816;3.3;332;70;0.5;7622;190;14.2;419;53;0.7;1661;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  435.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:18;;435;;721678;818;4;205;70;0.5;7400;191;14.6;317;54;0.3;1722;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  440.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:18;;440;;720793;817;3.4;190;69;0.6;7150;189;13.4;324;54;0.8;1327;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  445.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:19;;445;;721192;817;3.4;267;70;0.4;7368;191;13.6;454;54;0.5;1754;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  450.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:20;;450;;719650;816;4.1;301;69;0.6;7583;191;12.7;508;54;0.5;1548;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  455.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:21;;455;;721427;818;4.3;262;71;0.7;7746;191;16.1;390;54;0.5;1461;116;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  460.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:21;;460;;720319;817;4.4;275;70;0.5;8046;192;13.2;355;54;0.6;1655;117;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-17\Run 3 at  50kV\ZH-17-17  465.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;10.04.17 23:22;;465;;720062;817;4;274;71;0.4;7939;191;13.7;293;53;0.5;1926;116;0.5
