FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21   85.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:16;;85;;6377;181;1.6;122581;415;2.6;-1533;221;3.9;22072;300;30.7;14640;814;9;12277;433;15.3;2401902;1571;25.2;241860;1143;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21   90.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:17;;90;;5971;180;1.3;109525;399;2.9;-2350;228;6.7;23036;307;31.5;12938;834;8.2;5142;422;12.1;2650303;1641;26.8;247153;1163;7.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21   95.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:18;;95;;6804;181;2.8;123395;416;2.8;-1582;221;3;29473;316;26.7;14189;819;7.5;10566;428;16.3;2318476;1546;20.5;246264;1148;8.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  100.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:19;;100;;6577;180;1.5;123065;415;2.6;-1500;220;3.5;31654;321;24.1;14087;815;7.6;8833;424;16;2340528;1551;23.4;243763;1140;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  105.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 17:20;;105;;6722;178;1.1;135950;429;1.9;-1467;214;2.8;27457;310;24.4;14936;807;7.3;12692;425;13.3;2080310;1471;22.5;245520;1137;8.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 17:21;;110;;6886;180;2.3;133912;427;4.3;-1388;215;2.5;27866;310;26.4;15621;806;6.5;13342;428;18.3;2121912;1485;21.8;244197;1134;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:22;;115;;7028;182;2.1;133056;428;2.6;-1606;219;2.9;24245;304;24.1;16464;803;7.5;16342;435;17.6;2306102;1542;21.5;238010;1128;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 17:23;;120;;7246;181;1.8;149104;445;3.8;-1002;211;1.6;28969;312;24.4;16063;804;7.3;16990;428;15.9;1928621;1424;17;245541;1135;9.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:24;;125;;7101;185;1.4;144937;443;3.5;-1602;219;1.9;33709;325;22.2;16659;814;7.4;20623;442;18;2242297;1523;22.2;246755;1145;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:25;;130;;6490;184;1.8;131097;428;3.9;-2189;222;6.6;35813;330;22.4;16299;818;8.8;20965;444;20.3;2258538;1529;20.8;245096;1146;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:26;;135;;6596;181;1.5;121806;414;3.5;-1592;220;4;32787;325;22.7;16402;823;8.1;17905;438;19.9;2237465;1521;23.5;248861;1151;12.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:27;;140;;6621;184;1.9;119398;413;2.9;-1320;227;5.6;37094;334;25.3;15629;825;9.3;14977;438;14.7;2511208;1603;23.3;246473;1151;10.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 17:28;;145;;6778;187;1.5;120197;415;2.1;-1610;231;5.6;35694;334;24.4;15438;837;8.5;16792;449;18.6;2711880;1662;27.8;249999;1167;12
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 17:29;;150;;6967;185;1.1;120063;414;3.1;-1206;231;5.1;36379;335;22.2;17330;833;7.7;17830;450;18;2649669;1644;28.7;244682;1159;9.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 17:30;;155;;7949;186;1.5;133771;429;5.1;-1811;217;4.4;39215;334;21.9;17223;814;8;25765;447;20.1;2019192;1455;20.3;244394;1141;11.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:31;;160;;7220;186;2;126701;422;3.3;-1647;227;6.1;44083;347;21.8;16615;824;7.7;18785;445;20.5;2378098;1565;23;246086;1150;9.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:32;;165;;7740;187;2.5;131673;427;4.9;-705;222;4.7;57403;366;18.4;18558;817;8.6;27540;453;21.1;2117829;1488;20.9;245579;1141;12.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:33;;170;;7683;187;1.3;127011;423;5.5;-1543;229;6.2;68276;385;18.4;15125;810;11.6;22504;449;17.5;2360680;1561;21.4;239949;1133;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;50;11.04.17 17:34;;175;;6323;187;1.1;120513;419;3;-2341;240;5.9;49440;361;25.4;13913;832;8.6;13176;446;15.7;2883034;1708;26.2;246063;1160;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 17:35;;180;;6238;188;1.6;119571;418;2.1;-1939;241;7.1;42775;350;21;12892;834;7.8;11778;443;16.9;3000406;1740;28.1;249670;1164;9.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;50;11.04.17 17:36;;185;;6286;184;1.2;117399;412;3;-1817;236;6.5;41692;345;21.9;14729;823;10.1;11471;437;16.6;2827837;1691;25.6;241572;1146;10.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 17:37;;190;;7331;190;1.8;134432;434;5.8;-1940;232;4;40768;342;26.8;14760;818;10.2;20050;452;23;2681950;1653;25.6;242071;1148;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 17:38;;195;;7346;193;1.8;133807;436;3.3;-1821;242;6.6;41334;348;23.6;16257;827;9.2;20212;460;21.3;3049184;1754;28.6;241495;1156;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 17:39;;200;;7269;194;1.1;134957;438;4.1;-2219;243;5.6;41715;347;23.1;15569;819;11.3;18435;459;21.7;3139869;1777;30.1;237605;1147;11.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 17:40;;205;;6957;191;1;131297;433;2.3;-1795;244;5.4;39169;344;25.2;13311;822;8.9;13312;449;16.4;3131647;1775;27.7;241509;1151;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 17:41;;210;;6846;192;0.9;129332;431;2.9;-2005;245;5.3;41818;349;27;12603;825;10.5;12314;451;18.4;3235507;1801;30.7;241221;1155;11.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 17:42;;215;;6389;193;1.3;129963;433;2.8;-2474;248;5.7;37599;344;25.3;12085;822;9;12442;451;16.5;3416820;1847;28.7;242313;1151;8.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 17:43;;220;;6528;191;1.9;135782;438;2.9;-1257;242;4.8;35196;335;21.8;14205;818;9.8;14579;451;16.6;3176939;1786;27.5;240635;1149;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 17:44;;225;;6022;192;1.9;128779;432;3.4;-1730;252;5.4;34646;339;26.6;13409;834;10.1;6846;443;12.6;3500066;1867;30.4;245317;1167;9.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 17:45;;230;;6212;192;2.2;127011;430;1.5;-1907;251;7;33988;338;22.8;11099;834;7.4;8132;447;15.9;3507477;1868;33;248140;1169;8.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;50;11.04.17 17:46;;235;;7492;192;1.9;144423;447;2.7;-1548;236;6;37879;338;20.5;14461;817;8.8;22113;460;23;2876868;1707;27.6;244236;1152;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;50;11.04.17 17:47;;240;;6985;190;2.2;141856;443;2.2;-971;236;5.1;39780;341;24.2;13825;816;8.7;18159;449;19.9;2853871;1699;24.4;243760;1149;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;50;11.04.17 17:48;;245;;6988;190;2.1;138451;439;2.9;-1603;233;4.5;33590;329;19.6;14897;821;6.7;18193;449;18.8;2843211;1697;25.9;246227;1154;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 17:49;;250;;6166;186;1.5;128414;426;2.6;-1623;231;4.7;34778;331;21.6;16493;821;9.1;14840;442;17.3;2753657;1672;28.2;243848;1149;11.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 17:50;;255;;6919;186;1.4;144607;445;3.9;-1599;229;3.7;35502;331;22.9;14741;812;9.9;14215;440;17;2624781;1635;23.1;241946;1145;12
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;50;11.04.17 17:51;;260;;6740;189;2.1;146763;450;3.8;-1208;235;5;37304;337;24.2;13811;816;9;19460;452;19.4;2738635;1668;22.7;244780;1152;12.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 17:52;;265;;5980;184;1.4;128906;426;2.5;-1841;230;5.6;34787;332;22.6;13905;823;7.8;12492;437;13.8;2676863;1650;24.2;247097;1153;12
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:53;;270;;7139;184;1.2;137002;433;3.8;-1036;222;2.7;38079;332;20.5;15555;814;8.4;17471;441;16.5;2378397;1565;22.5;245856;1145;11.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:54;;275;;6715;183;1.6;141741;439;4.1;-1413;219;3.1;38560;333;22.2;14096;804;7.4;19830;441;17;2271765;1532;22;243723;1133;10.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:55;;280;;7122;186;2.3;139420;438;3.8;-1631;225;4.6;33443;326;25.6;15710;812;7.9;20553;450;19.8;2511647;1604;24.2;242373;1143;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:56;;285;;6979;180;1.2;137654;432;3.8;-879;216;2.9;33718;322;19.8;16690;811;7.1;17247;438;16;2188803;1508;21.9;244804;1140;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:57;;290;;7064;184;1.8;143955;442;3.3;-864;222;1.9;34022;326;24.9;16122;813;7.6;20102;444;19.8;2317360;1546;21.8;246796;1145;11.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 17:58;;295;;7593;186;1.2;151930;451;2.8;-1090;221;2.5;30525;318;22.2;17427;804;7.8;27684;456;16.5;2384305;1568;24.6;244101;1136;13.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 17:59;;300;;6994;184;1.5;153930;453;3.1;-1151;218;1.7;29528;315;22.5;15989;805;8.4;22789;445;18;2267246;1531;20.7;248067;1138;12.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 18:00;;305;;6736;181;1;135858;432;2.1;-1743;222;3.1;33671;326;23.2;15615;814;6.4;15863;437;18.6;2329004;1550;24.1;248771;1143;8.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 18:01;;310;;6751;179;1.1;132875;426;4;-1447;216;2.6;33374;323;20.5;17443;820;6.7;17190;437;17.5;2127421;1488;24.3;250785;1150;11.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 18:02;;315;;7143;183;1.8;144908;442;3.8;-1543;216;1.5;35384;327;26.6;17043;809;8.2;28293;453;17.4;2101212;1483;21.1;245517;1139;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 18:03;;320;;6580;180;1.4;131383;425;2;-1407;219;4;36457;330;21.2;16955;816;7.9;20144;443;17.4;2235061;1522;21.9;246184;1143;10.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 18:04;;325;;6435;177;1.3;147868;443;4.6;-1417;207;3.4;36167;324;22;17823;796;8.3;19929;431;17.7;1758154;1366;15.7;244600;1122;12.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 18:05;;330;;6480;178;1.8;146330;441;2.1;-857;211;1.9;30715;313;18.1;17481;798;6.2;17032;428;14.1;2037889;1458;19.6;241722;1123;11.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 18:06;;335;;6461;181;2;141469;438;3.5;-1044;219;3.2;31608;320;23.2;16572;811;6.6;15956;438;14.1;2264271;1531;22.1;247594;1141;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 18:07;;340;;6850;181;2.4;142256;438;2.9;-1098;215;2;33152;321;20.9;15899;810;7.5;19270;439;14.2;2091542;1478;19.8;250934;1141;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 18:08;;345;;7790;183;1.8;149055;445;3.3;-1237;212;3.4;34487;323;25;17774;807;8.6;25011;446;20.7;1976346;1442;16.9;252016;1139;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 18:09;;350;;7098;185;1.5;140203;438;4.4;-1381;224;2.9;39896;337;24.2;17330;816;8.5;23511;453;18.6;2387805;1570;22.1;250471;1146;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 18:10;;355;;7828;183;1.6;153173;449;4.8;-1126;208;3.6;36603;326;22.2;18308;806;6.8;33973;457;22.7;1816975;1390;17.1;248715;1138;11.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 18:11;;360;;9663;195;2.1;173415;476;2.6;-1210;218;1.8;26380;309;22.9;18597;794;9;51036;488;20.5;2164772;1506;20.5;246824;1127;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 18:12;;365;;12263;206;2.3;188877;495;4.3;-861;225;1.5;23968;307;20.1;19078;796;9.5;65582;514;29.3;2403482;1580;21.1;242542;1132;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 18:13;;370;;12044;206;2.5;183614;489;4.2;-463;225;2.7;20797;302;21.9;19419;800;9.7;68596;518;30.7;2387099;1576;19.6;246658;1139;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;49;11.04.17 18:14;;375;;12925;205;1.8;185810;490;2.3;-1163;221;1.9;20287;298;25.4;18588;792;8.4;73522;519;33;2268523;1538;20;243486;1129;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 1 at  10kV\ZH-17-21  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 18:15;;380;;14394;211;2.6;201475;506;3.3;-1093;218;1.5;21054;297;20.2;19674;781;9.9;88066;533;37.9;2160785;1506;19.2;239502;1116;18
