FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ti_Area ;Ti_ DArea ;Ti_ ChiSqr;V_Area ;V_ DArea ;V_ ChiSqr;Cr_Area ;Cr_ DArea ;Cr_ ChiSqr;Mn_Area ;Mn_ DArea ;Mn_ ChiSqr;Fe_Area ;Fe_ DArea ;Fe_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 12:52;;130;;6686;540;1.8;-324;421;0.8;7886;380;1.9;20;383;1.6;70090;512;19.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 12:54;;135;;6300;542;1.2;336;424;1.1;8051;381;4.1;372;385;0.8;69615;512;18.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 12:55;;140;;5975;547;1.1;-118;426;0.6;6900;382;2.2;531;385;0.6;60054;499;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 12:56;;145;;7534;542;1.1;-260;422;0.9;7100;380;3;185;384;0.5;86235;539;11.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 12:57;;150;;9969;547;1.4;-392;424;0.8;7121;383;1.9;171;388;0.7;103621;562;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 12:58;;155;;8343;542;1.6;-531;421;1.6;7532;380;3.4;573;383;1;87295;540;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 12:59;;160;;7215;536;0.9;484;419;0.8;6821;378;2;554;382;0.5;81350;532;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:00;;165;;6853;542;1.6;439;424;0.7;7432;381;3;463;386;0.6;73779;519;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:01;;170;;6711;539;1.1;692;422;0.6;6744;380;2;654;384;0.4;67613;508;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:02;;175;;6815;548;1.9;91;429;1;8846;385;2.1;1179;390;0.8;79922;529;14.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:03;;180;;6334;539;0.6;-434;423;1.2;8597;382;3.6;969;385;1.4;70880;512;17.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:04;;185;;6490;535;1.9;217;421;1.2;8319;380;3.8;-64;383;0.7;65450;504;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:05;;190;;4663;530;2.1;-126;415;0.4;8097;377;2.8;-62;381;0.3;53886;484;20.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:07;;195;;6157;533;1.7;72;418;0.6;9916;380;5.6;179;382;0.9;69015;509;17.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:08;;200;;6132;534;2.3;547;418;0.3;8492;378;3.4;533;382;0.5;64575;501;17.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:09;;205;;6854;533;1.2;10;418;0.6;9469;380;4.5;789;384;0.5;82066;527;16
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:10;;210;;7063;536;1.7;158;420;0.9;8383;380;3.7;723;386;0.9;77514;522;16.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:11;;215;;7198;541;1.3;419;424;1;9188;383;3.1;864;388;0.6;80272;528;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:12;;220;;7826;538;1.5;371;421;0.5;8567;381;3.4;207;385;0.4;82542;530;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:13;;225;;7599;539;1.5;731;422;1;8153;381;3.5;-52;386;1.1;76355;521;17.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:14;;230;;7253;543;1.8;284;423;0.6;7426;381;2.8;863;386;1;72903;518;13.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:15;;235;;8090;542;1.9;252;424;0.5;7595;382;3.8;97;388;0.7;79758;530;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:16;;240;;8483;541;2.3;-28;422;0.9;8233;381;4;669;387;0.8;81154;530;14.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:17;;245;;7968;539;1;553;423;1.2;7893;381;3.9;337;386;0.6;83062;529;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:19;;250;;8019;541;1.3;484;424;1.2;7872;382;4.2;279;388;0.4;84991;535;12.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:20;;255;;8246;552;0.9;589;433;1;7959;388;3.7;42;393;0.4;90764;546;10.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:21;;260;;8195;541;2.2;-170;422;1;8463;382;3.2;507;386;1;85739;534;12.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:22;;265;;8882;535;1.5;318;418;1.1;8129;380;2.9;21;385;0.7;93542;549;10.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;56;11.04.17 13:23;;270;;8442;534;1.8;686;419;1.5;9738;381;4.1;421;384;1.4;82529;527;17.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;56;11.04.17 13:24;;275;;7286;531;2.1;225;416;0.8;9799;379;3.7;32;383;0.9;80720;522;18.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:25;;280;;9668;535;1.2;256;418;1.7;8816;379;4.3;586;383;0.7;107188;562;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:26;;285;;9118;540;1.3;293;423;1.4;9174;383;3.4;309;387;0.9;93786;545;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:27;;290;;8274;544;1.2;1093;428;1.1;8049;384;3.2;547;391;1;83965;535;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:28;;295;;8541;534;1.4;100;417;0.8;8810;380;4;232;384;0.6;91881;545;12.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:29;;300;;9375;534;2.3;539;418;1.1;8912;381;3.7;401;387;0.6;96601;547;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:31;;305;;7765;531;1.6;491;416;0.4;8424;377;2.5;683;382;0.8;78333;520;14.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;56;11.04.17 13:32;;310;;7207;527;1.2;-403;413;1.3;9265;377;4.3;532;381;0.8;76951;518;17.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:33;;315;;7837;535;1.3;-52;417;0.5;8767;379;4.1;414;383;0.6;75288;517;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:34;;320;;7329;543;0.8;-126;424;0.5;8925;383;4.4;595;386;0.5;73842;520;13.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:35;;325;;7414;537;1;-647;420;1.2;8707;381;4.4;-40;386;0.9;79340;527;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:36;;330;;7777;538;1.1;138;422;1.3;9790;383;4;127;385;0.7;80460;527;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:37;;335;;8487;537;1.1;-55;420;1.3;9782;383;5;331;387;0.7;86427;534;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:38;;340;;7495;537;1.8;288;421;0.7;10013;383;3.8;231;386;0.8;83662;529;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;56;11.04.17 13:39;;345;;7799;531;1.5;64;417;1.8;10184;380;5.1;544;384;0.8;81883;525;16.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:40;;350;;7563;536;1.1;131;419;0.8;10142;380;5.7;501;382;0.7;82718;526;16.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:42;;355;;8922;532;1.3;-198;417;1.5;10201;380;4.1;535;384;0.5;95118;542;16.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:43;;360;;7507;529;2;-162;413;0.5;9181;377;3.1;642;382;0.9;78795;518;16.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:44;;365;;7447;530;1.9;377;415;0.7;10287;379;3.1;1368;383;0.7;76739;518;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:45;;370;;6962;536;2.4;120;420;0.7;7379;380;2.3;931;385;0.9;71975;517;12.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:46;;375;;6503;539;1.8;727;423;0.6;6871;379;3.1;1069;385;1;70786;516;13
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:47;;380;;7369;539;1.3;1016;423;1;8527;382;4.1;662;386;0.7;74810;520;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  385.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;53;11.04.17 13:48;;385;;8332;551;1.7;457;431;1.1;8333;388;2.9;715;394;0.7;85201;540;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  390.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;52;11.04.17 13:49;;390;;8396;541;0.8;761;422;1;7999;380;3.6;784;383;0.8;85683;538;11.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  395.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:50;;395;;8745;546;1.3;579;427;1;9064;385;4.2;1157;390;0.8;88534;541;14.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  400.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;55;11.04.17 13:51;;400;;7595;543;1.5;115;425;0.8;9805;384;5.4;1072;389;1.2;86080;538;16
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  405.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;54;11.04.17 13:52;;405;;7901;544;1.5;157;426;0.8;9315;385;4.3;543;389;1.4;84277;534;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  410.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;51;11.04.17 13:53;;410;;8329;532;1.9;609;414;1;6852;375;3.3;533;379;0.5;71661;517;10.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  415.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 13:55;;415;;7459;535;1.6;399;416;0.7;5557;375;2.7;699;378;0.7;66920;513;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  420.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 13:56;;420;;6738;543;1.1;767;423;1.1;4647;377;2.3;1041;381;0.6;70832;522;6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  425.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;11.04.17 13:56;;425;;6344;549;2.1;746;426;0.9;5682;380;2.6;1382;383;0.7;67647;522;6.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  430.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;11.04.17 13:57;;430;;7541;543;1.2;523;424;1.2;5720;379;3;1185;384;0.7;78274;531;8.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  435.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;11.04.17 13:58;;435;;6854;546;0.6;672;426;1.1;5435;381;2.4;1043;385;0.4;77369;533;8.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  440.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 13:59;;440;;6567;541;1.8;1391;423;1.3;5359;377;2;1046;381;0.8;69596;522;8.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-20\Run 1 at  10kV\ZH-17-20  445.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;11.04.17 14:00;;445;;6723;537;1.6;525;419;1.7;6028;377;2.5;1687;381;0.7;70278;520;9
