FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:04;;140;;9933;188;1.9;156782;452;3.6;-1244;207;1.5;19818;290;25.6;16810;779;11.2;59124;487;30.2;1862731;1405;19.3;239701;1110;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:05;;145;;9063;188;2;151420;447;3.3;-1292;209;1.9;18404;288;24.1;15990;789;8.6;57366;487;31;1978201;1443;22.3;244169;1122;15.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;12.04.17 09:06;;150;;10270;196;1.6;175913;478;2.9;-919;217;2.3;20478;292;22.4;14121;767;8.5;63753;501;31.2;2318167;1550;25.8;231634;1099;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:07;;155;;11791;200;1.6;191610;494;2.7;-1031;215;2.4;20531;291;20.3;14429;760;10.1;76198;511;33.9;2130141;1492;20.6;230621;1093;17
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:08;;160;;13882;207;1.2;208537;512;3.7;-1022;216;1.6;18565;288;22;15480;760;12.7;82549;522;33.1;2186581;1510;20.6;231492;1096;18.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:09;;165;;10372;195;0.8;172314;473;2.8;-1243;215;1.9;18569;289;26.7;15374;772;9.5;64370;500;32.9;2219028;1519;24.9;236025;1106;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:10;;170;;9830;193;2.1;166356;466;3.5;-1194;213;1.4;18761;288;21.7;15720;776;9;60244;493;33.8;2130999;1491;22.2;239072;1109;16.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:11;;175;;10152;193;1.5;169757;470;2.7;-1433;214;2.4;18723;288;24.1;13601;765;9.8;65362;500;26.9;2115167;1487;22.9;231789;1096;14.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:12;;180;;11565;200;3;188159;491;3.8;-1158;214;1.6;19578;292;23.5;16350;778;8.7;76187;513;36.3;2134161;1493;22.3;245399;1115;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:13;;185;;13197;204;2.5;202816;505;4.2;-876;212;2.6;15790;281;25.4;16847;759;10.8;85873;523;29.9;2015224;1456;21.6;234691;1093;17.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:13;;190;;14048;207;1.8;217092;520;1.9;-1016;210;2.8;17312;282;21.9;16242;762;9.6;92727;530;37.8;1923841;1428;20.3;239661;1100;17.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:14;;195;;11715;198;1;188186;489;3;-1025;211;2.1;19845;290;23.8;15738;765;10.2;79935;515;31.5;1983934;1445;22.8;237764;1100;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:15;;200;;15797;213;1.5;236351;539;2;-926;212;0.9;15764;281;24.1;16633;757;10.6;103787;541;37;1960195;1439;20.5;236852;1094;18
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:16;;205;;16982;216;1.3;245717;547;3;-821;209;1.9;14513;278;20.4;17705;757;12.3;105723;544;33.6;1961773;1439;21.5;237376;1096;19.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:17;;210;;17946;220;1.3;259178;561;2.8;-875;210;1.7;12724;272;24.6;18101;748;11.3;112662;550;40.5;1910632;1424;21.5;235558;1084;22.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:18;;215;;16682;216;2.9;245580;548;3.5;-606;210;2.6;14679;278;25.6;18113;754;12.4;103771;541;39.6;1942196;1433;19.7;235634;1091;21.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:19;;220;;14948;210;1;219991;523;3.5;-1259;210;1.6;16072;282;27.1;14798;761;9.2;94614;532;34.8;2006105;1452;20.8;239464;1101;18.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:20;;225;;13624;206;2.3;200965;504;3.4;-1351;215;2.4;14763;280;23.2;15333;768;9.7;84283;525;33.4;2192392;1513;23.3;241783;1108;17.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:21;;230;;11954;201;1.4;181970;484;2.7;-1093;215;1.3;15857;284;21.6;17153;775;10;77896;516;32.6;2188722;1511;21.1;240248;1110;19.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:22;;235;;11685;195;1.1;174605;473;3.7;-678;207;1.4;19532;288;26.7;16945;770;9.7;78426;511;30.3;1882208;1412;20.2;238716;1102;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:23;;240;;12034;197;2;178171;477;2.1;-954;206;1.8;15137;278;23.6;16043;766;10.3;81874;515;33.3;1872484;1410;18.4;239475;1098;14.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:24;;245;;11802;196;1.5;178636;478;2.9;-1070;208;2;15241;279;25.9;16208;764;8.7;79743;514;33.1;1947158;1433;22.8;234278;1096;16.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:25;;250;;12413;200;1;187408;488;2.4;-787;211;2.2;17259;285;20.7;15906;773;9.3;76589;513;31.1;2021805;1458;21.2;241123;1111;17.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:26;;255;;15880;212;1.7;234350;535;4.4;-22;205;1.9;16821;280;24.2;17097;750;12.4;107495;544;32.7;1782566;1381;16.5;234831;1085;21.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:27;;260;;14800;207;2.3;221882;523;4;-630;205;2.4;16250;278;23;17429;754;10.2;101671;536;36.9;1764529;1374;18.5;236816;1087;18.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:28;;265;;13439;203;3.4;206426;507;2.9;-1147;205;2.1;15475;277;23;16464;756;9.6;94276;528;31.8;1839919;1398;19.5;233656;1089;16.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 09:29;;270;;11099;192;0.9;172898;471;3;-1122;204;1.3;16632;282;22.3;17281;773;8.4;72938;501;30.2;1700897;1351;18.7;241963;1105;14.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:30;;275;;12896;200;1.9;186631;486;4.9;-1023;205;0.5;14186;276;20;16358;766;9.3;81965;514;31.9;1823937;1392;20.6;241658;1100;18.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:31;;280;;12443;200;1.4;188714;489;3.9;-404;205;1.1;13448;273;19.9;17631;769;9.5;85966;520;31.6;1786983;1381;19.5;242770;1104;18
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:32;;285;;11744;195;1.3;175697;474;3;-716;206;1.3;11953;271;20.7;17307;774;9.4;79311;511;32.4;1832106;1396;18.9;241947;1109;19
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:33;;290;;12666;201;1.9;191344;493;4;-917;211;1.4;12368;274;23.8;18152;776;9.6;84018;519;34;2011692;1454;20.5;245226;1112;17.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:34;;295;;15682;211;2.2;225885;528;2.9;-799;208;2;13593;275;21.2;18122;762;8.4;101939;537;33.3;1869735;1409;20.1;241473;1098;17.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:35;;300;;12483;202;2.2;192731;495;2.1;-601;214;2.8;14793;282;23.9;17934;781;8.9;83527;520;35.5;2076221;1475;19.7;246410;1118;15.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:36;;305;;11358;198;1.4;177816;478;2.7;-1008;210;1.6;13267;278;21.6;15897;780;7.1;76982;513;36.7;2046152;1465;21.3;246377;1118;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:37;;310;;11571;196;1.2;173891;472;2.4;-466;208;2.4;12963;274;21;19846;786;9.7;73439;509;35.6;2008998;1454;19.8;247703;1120;16.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:37;;315;;13012;202;1.3;185973;487;2.9;-1067;212;1.7;11895;274;22.3;16987;777;8.1;79698;517;34.4;2052411;1468;22;245727;1115;16.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:38;;320;;12692;203;1.2;187085;489;2.6;-572;214;1.6;11810;275;21.1;16563;775;7.8;81144;521;34;2190338;1511;22.2;239875;1112;15.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:39;;325;;11890;201;2;178592;480;2.9;-1291;214;1.8;11423;273;24;16809;774;9.6;79113;518;36.3;2204555;1515;22.9;238134;1110;17.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:40;;330;;12916;203;1.3;187261;489;1.8;-822;214;1.9;10741;273;24.9;17441;776;9;85197;524;33.6;2147092;1498;21.2;244041;1114;18.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:41;;335;;13158;204;1.6;195509;497;3.2;-430;211;1.6;11034;271;21.7;18836;776;8.8;92489;531;33.4;2018831;1458;21.4;243226;1112;17.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:42;;340;;13475;206;2.2;200578;503;3.2;-533;212;1;10547;270;21;18713;775;9.4;89427;529;32.2;2069085;1474;20.3;245174;1113;18.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:43;;345;;12815;203;1.8;193488;495;3.4;-656;209;1.4;10249;270;20.8;19177;778;9.1;87547;525;33.2;1983280;1446;19;246516;1116;18.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:44;;350;;12416;201;1.6;189647;491;3;-781;211;2.8;10792;270;21.4;19028;778;9.3;83938;520;36;2031720;1461;20.5;245643;1115;17.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:45;;355;;12040;197;1.2;179056;478;3.5;-272;208;2.1;9973;266;21.3;18596;776;8.2;83937;520;29.3;1929209;1428;20.3;244514;1112;15.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 09:46;;360;;12280;198;1.7;175371;474;3.4;-772;207;2.5;9208;265;25.1;18513;778;9.5;76075;509;33.1;1935847;1429;20.8;243670;1115;18.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:47;;365;;12441;199;1.5;183388;483;2.6;-741;210;2.3;9854;265;21.3;17950;769;9;77604;515;36.6;2044082;1464;21.4;238305;1104;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:48;;370;;12520;202;0.4;191073;494;3;-1485;214;1.3;10196;270;21.5;16972;776;8.6;82807;519;36.6;2169255;1504;21.6;245456;1115;17.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:49;;375;;12635;203;2.1;193548;496;3.9;-842;211;1.5;9752;268;26.4;17544;772;11.1;83788;525;35.5;2103129;1485;20.6;241261;1111;18.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:50;;380;;12500;202;2.5;190869;492;2.6;-674;211;1.1;10632;270;21.1;17047;770;10.3;82462;520;34.1;2063575;1471;23.3;239983;1108;17.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-19\Run 1 at  10kV\ZH-17-19  385.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 09:51;;385;;11998;200;2.3;182009;484;2.2;-1524;215;1.4;10787;272;22.2;16302;780;9.2;76467;513;31.3;2170101;1503;22.6;244771;1119;17.1
