FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ni_Area ;Ni_ DArea ;Ni_ ChiSqr;Cu_Area ;Cu_ DArea ;Cu_ ChiSqr;Zn_Area ;Zn_ DArea ;Zn_ ChiSqr;Ga_Area ;Ga_ DArea ;Ga_ ChiSqr;Br_Area ;Br_ DArea ;Br_ ChiSqr;Rb_Area ;Rb_ DArea ;Rb_ ChiSqr;Sr_Area ;Sr_ DArea ;Sr_ ChiSqr;Y_Area ;Y_ DArea ;Y_ ChiSqr;Zr_Area ;Zr_ DArea ;Zr_ ChiSqr;Nb_Area ;Nb_ DArea ;Nb_ ChiSqr;Mo_Area ;Mo_ DArea ;Mo_ ChiSqr;Hg_Area ;Hg_ DArea ;Hg_ ChiSqr;Pb_Area ;Pb_ DArea ;Pb_ ChiSqr;Bi_Area ;Bi_ DArea ;Bi_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   45.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;89;05.01.17 12:30;;45;;189;86;0.6;8990;151;2.2;2243;169;0.8;-107;226;0.3;6157;633;1.3;9149;817;1.3;24225;897;1.1;11343;939;1.8;6410;969;1;2005;988;0.6;1664;1002;0.6;1473;312;0.9;4636;397;1.5;3276;439;1.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   50.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;70;05.01.17 12:31;;50;;1130;3;2.2;7596;4;0.4;10296;5;0.7;-121;6;0.3;5363;15;0.5;8837;20;0.8;82569;23;0.8;5813;23;1;7674;24;0.4;-1270;24;1.3;-1526;25;1.2;765;8;0.7;5834;10;0.5;2182;11;1.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   55.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;62;05.01.17 12:33;;55;;1205;3;2.4;6997;4;0.7;11543;5;0.7;256;5;0.8;4872;14;0.9;9765;18;0.6;85863;22;0.4;4583;21;0.7;8279;22;0.9;-1155;22;1;-893;23;1.1;539;7;0.4;6324;9;0.8;1564;10;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   60.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;60;05.01.17 12:34;;60;;1102;87;2;6737;130;0.7;13465;185;0.6;118;172;0.5;3487;470;1.4;9027;578;0.4;82125;781;0.6;5239;658;0.7;7102;689;0.5;-1629;851;0.8;-28;825;1;1035;242;1.4;7683;297;0.6;1538;316;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   65.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;59;05.01.17 12:35;;65;;1047;3;0.9;7127;4;0.6;15493;6;0.4;-108;5;0.5;3978;14;0.9;8256;18;0.6;78602;21;0.4;5576;20;1.4;6886;21;0.5;-1190;21;0.8;195;21;1.2;650;7;0.6;8363;9;0.8;1693;10;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   70.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;58;05.01.17 12:36;;70;;870;84;2.3;6696;128;1;15152;187;0.8;-36;169;0.6;3281;464;0.9;8625;570;0.5;76917;751;1;6149;649;1.1;8826;678;1.4;-136;826;1.1;-171;825;1.2;977;241;0.6;7682;294;1;1565;313;1.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   75.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;58;05.01.17 12:37;;75;;1023;82;1.2;6855;128;0.8;15525;188;0.6;-121;168;0.6;3456;460;1.2;8302;565;1;75762;758;0.7;4661;641;1.1;8301;673;0.6;-919;823;0.9;214;819;1;626;239;0.7;7706;293;0.8;1710;311;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   80.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;57;05.01.17 12:39;;80;;1086;3;0.8;7145;4;0.5;20241;6;0.8;-159;5;0.4;3638;14;0.5;7861;17;0.5;78401;21;0.6;5850;20;1.1;7285;21;1.1;-288;21;1;857;21;1.1;705;7;0.5;8886;9;0.4;1570;10;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   85.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;57;05.01.17 12:40;;85;;1074;3;1.5;7337;4;0.4;22624;6;0.8;-93;5;0.7;3040;13;0.8;8566;17;0.6;78761;21;0.8;5771;20;1.1;7441;21;0.6;-182;21;0.5;-261;21;1.2;823;7;0.6;9541;9;1.1;1841;10;1.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   90.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;57;05.01.17 12:41;;90;;1030;3;1.4;7173;4;0.7;22786;6;0.9;-300;5;0.3;3825;14;0.5;8075;17;0.7;77549;21;0.5;5625;20;1;6936;20;0.7;-421;21;0.7;713;21;1.2;955;7;0.5;9599;9;1;1549;10;1.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13   95.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;57;05.01.17 12:42;;95;;1237;3;2;7309;4;0.5;22590;6;1.1;13;5;0.6;3518;14;1.4;7514;17;0.6;77369;21;0.6;5962;20;1.7;7724;21;0.7;1583;21;0.7;252;21;1.2;811;7;0.7;10173;9;0.5;1880;10;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13  100.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;58;05.01.17 12:43;;100;;1153;84;4;6978;129;0.6;20329;203;0.9;95;167;0.6;3521;455;0.8;7604;555;0.7;78791;755;1;4697;632;0.7;6493;661;0.8;637;769;0.9;320;808;0.7;545;236;0.3;9628;293;0.6;1777;308;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 2 at  30kV\ZH-16-13  105.0mm  30s  30kV 2000uA Pd-Thick   0.0mm Run2 Rep0.wax;30;59;05.01.17 12:44;;105;;1242;3;3.2;6825;4;0.6;20509;6;0.3;-120;5;0.6;2610;14;1.3;8624;18;0.4;81398;21;0.6;5731;20;1.4;8191;21;0.8;277;21;0.9;649;22;1;1154;7;0.9;10350;9;0.7;1578;10;0.4
