FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18   90.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:24;;90;;1471;151;2.1;78845;345;2.6;-1410;209;2.8;7693;262;26.4;11594;844;6.1;22698;439;18.9;2128488;1486;27.3;242277;1167;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18   95.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:25;;95;;1315;149;0.6;77227;342;3;-1658;205;2.5;6256;257;24.6;12338;845;5.7;21795;436;22.4;2032250;1456;25.6;243899;1166;10
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  100.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;12.04.17 18:26;;100;;742;141;0.7;69576;325;2.2;-1032;193;1.6;3922;247;31;12368;869;5.6;16475;419;16.5;1682248;1339;25.9;247987;1189;9.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  105.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;12.04.17 18:27;;105;;508;132;0.9;61936;306;1;-853;180;1.8;2432;236;26.5;12839;881;4.4;7501;395;13;1278326;1187;23.7;251711;1191;7.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;12.04.17 18:28;;110;;915;140;1.4;68317;322;1.6;-998;193;1.5;4273;244;26.3;12176;866;4.3;13765;417;16.6;1657058;1330;25.2;247096;1184;7.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:29;;115;;1326;148;1.2;76406;340;1.3;-1391;204;2.8;5715;255;26.9;13811;856;6.1;23052;438;17.1;1969809;1437;27.6;245227;1177;9.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:30;;120;;1735;155;0.9;89288;363;1.2;-1395;211;3;8232;265;24.1;12050;828;7.5;29532;454;21.8;2206000;1511;25.7;239030;1154;10.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 18:31;;125;;2120;159;1.1;99706;379;2.5;-1332;212;2.8;10224;270;24.6;12686;816;7.7;32807;462;25.3;2274366;1535;23.4;237592;1145;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 18:32;;130;;3110;166;1.3;112180;399;2.6;-1227;218;3.9;12090;276;23.9;12848;811;8.7;37197;468;29.1;2323976;1549;23.5;237585;1145;14.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 18:33;;135;;2459;162;1.4;104714;387;3.4;-1437;214;2.7;12999;277;23.9;12681;817;7.8;36909;465;24.6;2267457;1532;21.7;239735;1149;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:34;;140;;2266;159;1.2;101180;381;3;-1206;210;2.2;10880;272;23;14857;822;8.7;35043;460;26;2166517;1500;24.3;240547;1151;14.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:35;;145;;2643;157;1;98861;375;2;-795;206;1.7;10375;267;21.4;13726;821;7.2;34198;455;22.3;2014753;1451;25.1;243052;1150;11.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:36;;150;;2392;158;1.1;101530;380;2.2;-1164;208;1;9649;266;27.2;13349;815;7.4;37041;461;24.6;2052853;1465;24.1;241717;1144;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:37;;155;;2951;159;1.2;106913;387;1.9;-792;205;1.7;7709;261;27;13490;810;8.8;45621;471;23.3;1965158;1438;23;243106;1142;12.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:38;;160;;2942;157;0.7;105729;385;2.3;-1143;202;3.7;8872;265;19.9;14243;819;7.4;44059;468;26;1835900;1395;21;248531;1150;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:39;;165;;3055;159;1.3;114503;397;2.3;-981;203;1.9;9461;266;21.2;16276;821;7.4;48680;473;26.8;1849177;1400;19.6;253796;1155;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:39;;170;;3151;158;0.8;108546;388;2.6;-970;201;3.1;10074;266;23.2;15514;819;7.7;47901;472;27.1;1769034;1373;20.4;249875;1151;14.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:40;;175;;3727;160;0.4;120867;404;3.6;-865;199;0.9;10584;264;21.8;16297;796;8;60889;486;29.3;1680256;1342;19.8;244187;1127;14.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:41;;180;;4442;164;1.1;129115;416;3.5;-1390;200;1.7;10870;266;25.2;15040;782;8.3;66302;494;27.2;1735781;1361;20.2;239021;1112;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:42;;185;;4522;164;1.8;131399;418;4;-766;195;2.6;11053;264;22.9;15276;786;9.1;75147;504;33.6;1601317;1315;19.6;241606;1121;17.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;12.04.17 18:43;;190;;4311;159;0.9;126632;407;2.8;-346;183;1.2;13650;265;16.2;17313;780;7.3;87498;508;25.9;1216122;1169;14.8;240898;1107;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;12.04.17 18:44;;195;;5292;165;1;136078;421;5.5;-790;187;1.4;10375;258;23.6;15581;770;8.6;98214;524;29.4;1301359;1205;16.9;236931;1100;16.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:45;;200;;10223;186;1.1;182955;478;2.4;-377;191;2.7;10099;259;23.4;15945;753;9.7;133440;564;28.2;1364399;1232;19.5;239153;1089;20.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:46;;205;;22713;234;2;310470;604;3.1;-246;198;3.2;6775;253;20;19200;742;9.8;200595;626;26.3;1414426;1254;23;240279;1082;19.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:47;;210;;22176;232;1.7;324131;616;2.9;-492;199;4.3;4615;249;26.1;19305;743;11.8;185256;613;32.4;1451450;1266;19.7;242514;1087;21.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:48;;215;;20268;225;3;326580;616;1.7;181;197;5.8;3056;241;20.5;19269;745;12.5;161671;588;33.7;1386553;1239;21.3;247063;1092;25.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:49;;220;;19451;222;2.4;309074;602;6.3;-259;196;5.6;3961;243;18.9;20739;747;11.2;156940;581;31.7;1315004;1210;18.7;246118;1091;24.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:50;;225;;21484;226;1.9;305274;598;4.2;-131;194;4.3;5043;247;23.5;19863;739;10.7;187268;609;27.9;1242371;1186;19;240580;1077;19.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:51;;230;;13588;200;2.1;215824;513;2.4;-535;193;1.7;5750;248;16.7;18623;748;10.7;135887;564;31;1368047;1231;17.8;235512;1082;19.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:52;;235;;4769;170;1.2;129152;419;2.1;-814;209;1;6649;259;24;15866;797;6.3;51493;479;25.4;2112435;1483;22.8;239001;1129;11.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:53;;240;;4470;167;1.6;127263;415;2;-1004;209;2;7484;262;24.5;16125;800;7.8;46049;471;30.5;2091920;1475;23;245264;1133;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 18:54;;245;;3082;166;1.7;120219;408;1.9;-984;215;2.3;7792;266;21.9;15115;813;7.7;39532;468;27.9;2314131;1545;24.2;247570;1148;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:55;;250;;3201;164;1.4;122072;410;3.1;-1017;211;1.5;7321;263;25.3;16231;810;6.9;39837;466;25.4;2176544;1503;22.5;245440;1144;13.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 18:56;;255;;3711;166;1.3;124348;413;1.5;-1374;215;1.3;6484;262;22.1;14851;804;6.8;41184;469;22.4;2337401;1552;22;242284;1139;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 18:57;;260;;3062;164;1.5;116783;403;1.9;-602;214;2.5;6603;263;20.6;15058;815;8.8;36456;465;22.3;2331192;1551;23.2;244298;1150;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:58;;265;;2047;158;1;106516;388;2.2;-1141;210;2.6;6682;261;23.5;15638;819;6.6;31777;456;20.7;2180246;1504;22.9;243779;1149;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 18:59;;270;;2163;155;1.4;100693;378;1.4;-940;205;2;5458;254;23.6;13459;811;5.3;27882;442;17.2;2025906;1454;24.3;238293;1138;10.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 18:59;;275;;2356;157;0.8;103342;383;1.9;-1215;208;3.4;5988;259;23.3;14914;830;6.4;29291;450;22.9;2106240;1480;22.1;250272;1162;11.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:00;;280;;1956;152;0.9;95358;369;2;-1018;203;2.9;6423;256;21;14104;815;6.4;25424;436;17.6;1959511;1430;21.6;240725;1138;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 19:01;;285;;1871;157;1.4;100716;380;1.7;-1146;211;2.1;5570;260;20.2;14329;834;6.5;26795;450;23.1;2201035;1510;24;251220;1167;11.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;12.04.17 19:02;;290;;2973;165;1.4;117931;406;2.1;-1141;217;2.6;7367;267;23.9;12757;819;7.2;35015;465;21.4;2420540;1577;24.1;247082;1159;12.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;48;12.04.17 19:03;;295;;4071;173;0.9;139713;436;2.6;-1314;221;3.1;12626;282;19.1;15182;808;9.1;44151;479;25.2;2437202;1583;22;244751;1146;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 19:04;;300;;4574;170;1;138730;431;2.7;-1142;210;1.3;13144;275;14.9;14418;778;6.6;48164;473;24.3;2078463;1472;18;228549;1105;14.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:05;;305;;4988;166;2;144160;434;1.6;-990;199;2.2;12759;268;12.1;19656;753;5.4;53793;467;23;1798035;1376;16.1;210119;1062;10.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:06;;310;;6518;174;1.5;161304;455;2.3;-583;201;2.6;8587;255;7.5;16593;745;7.9;60029;480;27.4;1881896;1406;17;214632;1065;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:07;;315;;5923;174;1.1;157939;452;1.2;-874;205;2.9;8749;257;11;15230;747;6;58704;480;28.4;1954414;1431;17.2;215508;1067;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 19:08;;320;;4908;171;0.8;143765;436;1.8;-942;209;1.6;7870;261;18;17065;776;9.2;50040;475;24.1;2085624;1474;19.6;232826;1103;16
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:09;;325;;4184;166;1.2;135899;426;2.5;-1127;202;1.4;8048;259;17;16100;791;7.9;52345;474;23.8;1802991;1382;16.3;244130;1125;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;39;12.04.17 19:10;;330;;1820;131;0.7;79683;331;2.2;-469;163;0.8;3063;227;16.8;15265;824;3.2;11623;371;6.7;797559;964;9.3;245603;1131;7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;40;12.04.17 19:11;;335;;1424;136;0.6;85783;345;2.2;-519;174;0.7;3345;234;21.9;16924;827;5;10793;380;11.4;1031097;1075;9.3;250390;1139;9.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:12;;340;;5316;170;1.2;151416;444;3.4;-695;202;1.5;8169;260;20.6;16058;785;8.1;52728;471;28.8;1764249;1366;16.2;247100;1121;16.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:13;;345;;5727;173;1.7;152387;445;2.2;41;203;1.9;8232;259;17.8;16812;786;8;57470;478;30.6;1842654;1394;18.9;245258;1122;17.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:14;;350;;4306;163;1.3;135887;424;2.7;-751;200;1.9;5642;253;25.1;16627;784;8.5;53214;470;25.2;1766778;1368;18.4;240416;1115;17.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;12.04.17 19:15;;355;;4877;169;1.4;147830;441;4;-333;208;1.1;5858;256;16.8;15564;784;8.3;51405;476;26.7;2065672;1467;21.8;241739;1119;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;12.04.17 19:16;;360;;3583;162;1.1;128452;414;3.1;-1058;198;1.1;5643;252;22.4;15677;791;7.1;47967;465;24.7;1797226;1377;17.9;241502;1122;13.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;12.04.17 19:16;;365;;2578;151;0.8;105808;381;2.7;-810;193;2.7;5363;246;21;13152;794;5.6;34425;438;18.1;1628582;1316;18.7;236543;1120;10.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;12.04.17 19:17;;370;;2561;152;1.7;103168;377;1.1;-705;193;1.9;6626;249;20.9;14749;794;5.9;28078;431;19.8;1688166;1337;19.5;237422;1114;10.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;12.04.17 19:18;;375;;2605;150;1.2;101544;374;1.9;-787;190;0.9;6236;247;18;15065;799;5.7;27238;431;24.2;1557559;1293;18.1;236623;1119;10.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;12.04.17 19:19;;380;;2491;148;1.1;96836;366;1.7;-687;188;1.4;4668;242;21.3;16264;809;5.6;23589;420;17.7;1491194;1267;17.1;239341;1129;9.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-18\Run 1 at  10kV\ZH-17-18  385.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;12.04.17 19:20;;385;;1809;144;1.5;89272;355;2.8;-842;186;1.9;3761;241;19.8;15488;814;5.3;22854;419;12.9;1407815;1236;18.7;241506;1132;9.1
