FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ag_Area ;Ag_ DArea ;Ag_ ChiSqr;Cd_Area ;Cd_ DArea ;Cd_ ChiSqr;Sn_Area ;Sn_ DArea ;Sn_ ChiSqr;Te_Area ;Te_ DArea ;Te_ ChiSqr;Ba_Area ;Ba_ DArea ;Ba_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   37.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:45;;37;;710097;810;4.3;143;67;0.3;4884;179;15.2;350;52;0.6;2919;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   40.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:46;;40;;699612;803;3.7;160;67;0.5;4255;172;14.9;313;48;0.8;1391;97;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   45.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:47;;45;;690728;797;4.8;217;63;0.5;4097;163;14.7;220;41;0.6;467;80;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   50.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;32;12.04.17 01:47;;50;;686922;794;4;182;61;0.7;3679;157;14.5;210;37;0.5;487;73;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   55.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;32;12.04.17 01:48;;55;;684803;792;4.4;156;61;0.4;3454;156;15.7;166;36;0.4;394;70;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   60.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;32;12.04.17 01:49;;60;;689905;795;4.3;152;63;0.6;3522;154;14.5;126;34;0.9;415;68;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   65.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;32;12.04.17 01:50;;65;;695392;798;5.3;161;63;0.4;3560;153;14.4;271;34;0.5;314;67;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   70.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:50;;70;;697501;800;3.8;197;63;0.5;3834;162;14.3;236;39;0.4;514;77;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   75.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:51;;75;;746597;831;3.5;175;70;0.5;5209;184;15.1;354;53;0.7;803;111;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   80.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:52;;80;;743291;829;3.9;268;70;0.7;5279;184;16.9;349;55;0.7;615;111;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   85.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:53;;85;;745477;830;3.4;185;70;0.5;5395;185;13.9;415;55;0.5;879;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   90.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:53;;90;;750121;833;4.3;175;68;0.4;5089;185;16;342;56;0.6;968;114;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21   95.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:54;;95;;744885;830;3.7;223;69;0.5;5174;187;15.5;317;55;0.5;694;113;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  100.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:55;;100;;745336;830;4.1;195;69;0.6;5662;187;13.2;325;55;0.7;948;114;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  105.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:56;;105;;745360;830;4.2;235;70;0.6;5251;186;15;333;56;0.6;685;113;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  110.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:56;;110;;738201;826;4.2;305;69;0.5;5422;186;13.8;413;55;0.6;1000;115;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  115.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:57;;115;;741626;828;3.7;180;70;0.5;5808;186;14.6;477;55;0.7;682;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  120.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:58;;120;;741798;828;4.6;218;70;0.6;5285;187;16.3;328;56;0.6;904;115;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  125.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:59;;125;;743043;829;4.2;214;69;0.8;5736;188;13.2;411;57;0.6;748;114;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  130.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 01:59;;130;;743509;829;4.5;217;70;0.5;5601;186;16.2;333;54;0.8;906;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  135.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:00;;135;;744549;830;4.4;262;69;0.3;5341;185;14.5;458;55;0.4;1107;113;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  140.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:01;;140;;740474;827;4.1;126;68;0.5;5103;184;15.2;290;53;0.8;894;112;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  145.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:02;;145;;745619;830;4.1;169;70;0.6;5862;186;15.5;415;54;0.6;944;112;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  150.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:02;;150;;744593;830;3.4;183;69;0.7;5438;186;13.5;447;54;0.4;1090;113;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  155.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:03;;155;;746973;832;3.6;192;71;0.4;5682;188;12.2;445;56;0.7;1072;114;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  160.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:04;;160;;750629;833;3.8;200;70;0.6;5601;189;15.7;388;56;0.6;1014;115;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  165.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:05;;165;;748682;832;3.6;147;70;0.6;6039;187;13.9;281;56;0.4;1012;114;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  170.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:05;;170;;753834;835;3.9;275;71;0.4;5823;189;14.2;495;55;0.7;947;115;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  175.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:06;;175;;754657;836;3.7;175;70;0.7;5657;188;13.3;372;54;0.7;948;114;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  180.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:07;;180;;755690;836;3.9;320;70;0.6;5534;186;13.5;359;54;0.4;982;113;1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  185.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:08;;185;;752579;834;4.2;413;70;0.4;5437;186;18.2;392;55;0.6;935;112;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  190.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:08;;190;;751627;833;4.1;246;69;0.6;5626;186;13;401;54;1;926;110;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  195.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:09;;195;;753230;834;3.8;259;71;0.4;5601;186;14.8;375;54;0.7;997;111;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  200.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:10;;200;;752389;834;3.5;240;70;0.4;5446;188;12.9;392;54;0.5;980;113;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  205.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:11;;205;;751159;833;3.9;227;69;0.5;5529;184;16.3;452;53;0.7;932;111;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  210.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:11;;210;;752350;834;3.8;225;71;0.9;5530;186;14.3;432;55;0.5;1016;112;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  215.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:12;;215;;752455;834;4.1;246;69;0.5;5146;184;16.3;364;55;0.5;888;111;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  220.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:13;;220;;747193;831;3.7;215;69;0.5;5471;186;15.4;405;54;0.5;1016;113;0.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  225.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:14;;225;;745763;830;4.4;282;70;0.5;5434;184;15.7;400;54;0.8;1013;110;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  230.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:14;;230;;744366;829;3.9;331;68;0.7;5504;183;15.5;315;52;0.6;857;111;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  235.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:15;;235;;741876;828;3.8;181;69;0.5;5237;184;15.8;317;54;0.6;917;112;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZH-17\ZH-17-21\Run 3 at  50kV\ZH-17-21  240.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;12.04.17 02:16;;240;;743486;829;4.3;216;69;0.4;5528;184;15.8;425;55;0.9;890;112;0.7
