FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;07.01.17 21:45;;130;;1514;135;1.3;88438;349;1.5;-852;180;1.3;13793;251;6.9;17872;693;5.2;11945;373;10.5;1461020;1239;11.9;169894;958;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;07.01.17 21:46;;135;;2013;138;0.8;91010;354;1.6;-1134;182;1.9;13130;250;7.8;18411;702;4.9;15251;382;10.7;1465179;1242;12.3;174377;971;8.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;07.01.17 21:47;;140;;2208;142;1.1;96886;364;1.3;-755;186;1.6;13416;255;5.3;18816;714;3.5;19184;396;13.9;1576066;1286;13;180367;989;7.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;07.01.17 21:48;;145;;1861;140;1;95626;361;1.2;-881;183;3;10721;247;5;20325;710;4.3;16548;392;11.4;1503407;1261;11.4;179805;982;7.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:49;;150;;3068;146;0.6;100820;371;1.9;-929;190;1.9;17496;266;5.2;20900;712;5.7;24119;409;15.5;1636872;1310;12.4;178667;985;10.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:50;;155;;3928;155;1.2;114205;391;1;-790;192;2.4;10738;254;6.4;21622;721;6.2;39976;440;21;1713088;1341;13.9;188723;1003;10.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:51;;160;;4628;158;0.6;108271;383;1.7;-918;188;1.4;5111;237;3.4;23568;724;4.9;48062;447;18.3;1616825;1308;14.3;187486;1004;11
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:51;;165;;6469;166;0.6;125352;406;1.9;-356;188;0.9;3154;233;6.5;25756;726;5.9;59794;468;26.4;1580305;1299;13.5;191705;1011;12.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;07.01.17 21:52;;170;;8821;182;0.8;153944;445;1.3;-380;199;1;3560;239;6.9;24549;724;7.6;77311;497;31.4;1884772;1405;16.1;195159;1018;14.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;07.01.17 21:53;;175;;8338;179;1.1;145044;435;1.5;-834;200;2.2;4819;242;8.1;25280;729;6.7;72815;492;28;1937036;1421;16.4;196797;1022;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 21:54;;180;;6832;170;1.3;130356;414;2.5;-1008;191;1;4332;236;5.6;25913;726;7.1;72939;488;26.6;1648149;1324;16.3;194108;1015;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:55;;185;;3879;151;0.9;94721;361;1.5;-651;181;3.6;3782;229;5.4;26114;750;7.5;57968;463;26.6;1395391;1230;14.1;200149;1033;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:56;;190;;4377;155;1.2;98746;369;2.1;-878;187;1.5;3279;235;4.2;25721;752;4.5;62189;470;23.9;1531287;1279;16.4;199048;1035;10.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 21:57;;195;;5695;163;0.9;115301;393;2.2;-693;190;2.4;4649;239;5;25900;738;6.4;71039;482;28.8;1616548;1311;15;192875;1023;12
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:58;;200;;5818;161;1.1;117122;393;1.7;-630;182;1.9;4848;232;4.3;26445;724;7.4;73845;479;26;1390819;1227;13.8;188601;1006;12.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 21:59;;205;;6230;165;1.4;121798;401;2.7;-825;186;1;3816;229;7.4;23368;705;5.9;75762;485;20.8;1526509;1277;13.6;180001;987;10.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:00;;210;;7734;170;1.4;134136;417;3;-791;190;1.4;5277;236;5.5;22577;700;7.3;80927;494;26.8;1621448;1313;16.3;180172;984;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:01;;215;;7556;171;2;133628;416;1.7;-473;185;2;6467;238;3.4;23100;702;5.5;80580;487;23.4;1493402;1265;13.5;183113;983;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:02;;220;;8318;175;1.1;141554;426;1.6;-269;186;1.2;5248;237;4.9;24185;713;6.3;81581;492;27.1;1508073;1272;15.5;188258;1000;11.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:02;;225;;9392;178;2.3;149246;436;2.9;-611;186;1.7;4729;232;7;24109;696;5.4;84404;493;27;1484384;1261;15;179993;978;10.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:03;;230;;8606;176;0.8;145089;431;3.2;-509;188;1.8;5712;239;5.2;25247;718;5.1;89909;504;28.8;1489661;1267;13.7;192502;1006;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:04;;235;;9490;178;0.9;149877;436;2.2;-536;184;1.1;5514;235;4.5;26957;714;7.1;89440;500;23;1389725;1228;14;190426;1001;13.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;07.01.17 22:05;;240;;8864;175;1.2;141530;425;3;-399;180;0.9;4862;232;5.8;25873;715;5.7;77602;482;24.5;1287225;1187;13.1;192901;1002;12.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:06;;245;;7338;170;1;130531;412;2.3;-481;185;2.4;4907;235;6.4;25966;729;7.2;76114;488;27.8;1439125;1249;14.8;199765;1020;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:07;;250;;8521;177;1.1;143016;429;1.7;-830;188;1;4199;236;9.6;26348;724;7.7;84488;501;26.8;1480178;1266;16;196698;1015;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:08;;255;;10355;184;1;160904;451;2;-567;191;1.4;5630;243;8.8;28204;739;8.3;97258;516;24.8;1537242;1287;15.8;204927;1036;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:09;;260;;9388;181;1.4;152536;442;2.7;-585;191;1.6;6996;246;7.7;28488;737;5.9;95368;515;24.9;1567483;1298;16.1;203495;1031;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:10;;265;;9114;178;0.9;153521;442;1.4;-690;187;1.9;5919;239;8.1;27382;729;7.7;95300;511;27.5;1395963;1234;16.1;200591;1023;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:11;;270;;8481;176;1.8;144652;430;1.9;-562;185;2;6169;242;8.2;26514;735;5.7;92503;506;20.7;1363617;1221;14.9;204629;1029;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:12;;275;;8540;177;2;142291;429;2.5;-979;188;1.4;5457;241;5.9;26721;740;5.7;87177;504;28.3;1508463;1276;15.6;206531;1036;11.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:13;;280;;7989;173;1.3;133383;416;2.9;-218;187;0.9;3831;235;11.7;26551;734;6.3;82616;497;26.3;1498186;1272;15.6;202412;1026;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:14;;285;;8059;174;1.6;138303;423;1.6;-895;187;1.4;5276;240;10.2;27831;742;6.4;88324;504;24.7;1430567;1247;15.8;207949;1038;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:15;;290;;8293;177;2;141707;428;1.5;-600;189;2.3;5193;242;12.1;27262;741;7.7;89653;510;27.7;1528081;1284;17.5;207372;1038;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:15;;295;;7614;170;2;131343;413;3.9;-250;183;0.5;4918;237;11.5;25481;735;7.3;82135;495;26.5;1312782;1201;15.4;203607;1030;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:16;;300;;7886;172;1.2;135257;419;1.9;-641;187;0.8;3847;239;11.3;29859;755;7;85943;505;28;1443130;1253;16.2;212227;1050;12.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:17;;305;;9397;181;2.2;154134;444;1.6;-741;191;1.3;4189;241;7.8;28336;747;6.1;101632;523;24.3;1502425;1276;14.8;213210;1046;12.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:18;;310;;9401;181;2.2;153239;442;1.6;-545;191;2.1;4497;241;14.6;27414;737;7;97514;519;27.3;1509234;1279;14.7;206294;1035;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:19;;315;;9357;181;1.5;153698;443;2.7;-623;191;1.2;5249;244;13;27405;747;8.7;94455;515;26.3;1503727;1276;15.8;213729;1050;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:20;;320;;9034;177;2.1;144419;430;3.1;-599;185;1.2;2876;233;11.2;26519;740;7.7;93536;512;27.3;1362062;1223;16;207371;1039;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:21;;325;;6530;163;2;122757;399;2.8;-512;176;1.1;3433;231;9.7;25893;737;8.1;82455;494;28;1189935;1153;14.3;206634;1029;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:22;;330;;6896;164;0.7;126005;405;2.4;-694;181;1.9;2994;229;8.8;27026;735;6.5;84560;498;27.8;1275844;1188;14;201179;1025;12.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:23;;335;;7435;170;1.1;131548;413;1.9;-869;183;1.8;2965;234;6.2;27746;749;6.7;82054;495;25.8;1293183;1194;15.7;211522;1045;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:24;;340;;6855;166;1.2;122224;400;2.5;-842;181;1.8;3381;232;7.8;27662;750;5.5;76671;489;23.4;1288284;1192;14.2;209838;1043;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:25;;345;;6183;168;2.4;123544;405;2.5;-821;190;1.5;3604;237;10.3;28010;755;8.3;83999;503;28;1517926;1280;16.2;210216;1050;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:26;;350;;5903;166;1.5;116046;395;1.8;-922;190;2.1;3973;239;5.7;27961;761;6;73133;489;29.7;1561760;1294;17.3;208961;1053;12.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:27;;355;;4943;159;1.3;106459;379;1.7;-535;183;1.9;3242;231;8.4;26010;746;5.5;64394;473;23.1;1430849;1245;16.6;204231;1033;11.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;07.01.17 22:27;;360;;6631;167;2.3;125537;406;1.3;-888;188;2;3386;234;7.8;26339;738;7;74785;488;30.1;1525524;1280;16.3;201279;1030;13.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;07.01.17 22:28;;365;;4632;156;1.2;103719;374;2.6;-881;179;3;3438;231;6.7;26250;752;5;58955;463;26.4;1298615;1192;16;205519;1038;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;07.01.17 22:29;;370;;4931;154;1.9;103141;372;1.2;-464;177;2.2;3203;228;5.8;25374;746;5.4;60776;461;20.5;1186783;1147;13.6;204121;1032;12.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-15\Run 1 at  10kV\ZH-16-15  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;07.01.17 22:30;;375;;6912;169;0.5;133290;416;1.6;-815;185;1.2;3962;235;8.8;26446;733;6.2;85742;498;24.5;1424115;1242;15.9;201144;1024;12.2
