FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ti_Area ;Ti_ DArea ;Ti_ ChiSqr;V_Area ;V_ DArea ;V_ ChiSqr;Cr_Area ;Cr_ DArea ;Cr_ ChiSqr;Mn_Area ;Mn_ DArea ;Mn_ ChiSqr;Fe_Area ;Fe_ DArea ;Fe_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13   95.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:19;;95;;4194;493;1.3;1972;393;2.9;7126;358;5.4;1270;361;0.3;110344;544;2.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  100.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:19;;100;;4328;489;1.7;2588;391;1.7;7406;357;5.6;1300;360;0.6;91368;523;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  105.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:20;;105;;5332;496;0.9;2396;395;4;7424;360;7.1;1379;366;0.5;108924;547;3.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:21;;110;;6894;507;0.9;1816;402;2.5;6486;366;4.7;1538;372;0.3;114586;560;2.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:22;;115;;7310;517;1.8;1888;409;2.5;8016;373;4.8;2248;379;0.6;136918;586;2.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:23;;120;;7473;539;1.1;1720;428;1.3;6864;386;2.2;1501;394;0.6;147980;597;2.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:24;;125;;6633;544;1.6;1286;428;0.7;6780;387;3.4;2799;396;0.5;144213;608;2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:25;;130;;7660;558;1.6;1402;438;0.6;5144;396;1.2;2629;407;0.6;153115;626;2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:26;;135;;6762;577;1;282;452;0.8;4962;406;1.7;3335;418;0.8;170216;650;2.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:27;;140;;6685;575;1.4;1273;451;1;5462;405;1.4;4311;417;0.5;170485;649;1.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:28;;145;;7483;577;0.5;641;452;0.5;5204;406;1.5;5343;421;0.7;185058;662;2.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:29;;150;;11315;580;1;1129;451;0.3;5696;405;3.3;10411;426;0.4;237138;699;2.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:29;;155;;18123;586;1.8;1242;452;0.7;4948;405;1.8;9950;428;0.5;348301;774;3.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:30;;160;;21394;580;0.6;2375;447;1.2;6583;400;1.5;9269;421;0.8;352774;772;3.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:31;;165;;18787;577;1.5;1990;446;0.8;5732;399;2.5;8991;420;0.7;327139;756;2.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:32;;170;;19288;578;0.9;1283;445;1.2;5592;399;2.4;6911;418;0.5;338622;762;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:33;;175;;15001;577;0.8;1261;447;0.8;4641;401;1;7464;420;0.6;311139;746;2.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:34;;180;;16304;574;0.8;2115;446;0.6;5617;401;1.8;7168;419;0.3;310785;745;3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:35;;185;;20027;576;0.8;1874;444;0.4;6399;400;2.1;6980;416;0.6;337170;760;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:36;;190;;20089;567;1.1;1407;437;1.2;5657;393;3.2;6690;410;0.5;321345;745;2.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:37;;195;;20704;574;1.1;1527;442;0.9;5500;397;1.7;7824;416;0.7;342990;762;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:38;;200;;20999;572;1.1;1770;440;0.7;6005;398;1.9;6549;416;0.6;339759;760;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:39;;205;;21498;575;1.1;2286;442;0.4;6155;397;2.1;7686;415;0.3;344611;762;3.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:40;;210;;22153;572;0.6;2439;441;0.9;5588;395;1.6;8729;416;0.7;353479;769;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:41;;215;;23457;568;0.8;2567;437;1.4;6088;393;2.8;8391;413;1;357772;768;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:42;;220;;26271;13;6.7;5099;13;1.1;6116;14;2.2;12611;15;2.8;370441;26;1097.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:42;;225;;25286;581;1.2;2573;444;0.6;6480;398;1.8;9948;420;0.7;388503;791;4.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:43;;230;;27385;13;7.9;4953;13;2.1;6002;14;2;11136;15;2.9;350090;25;1072.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:44;;235;;29335;14;10.4;4352;13;0.9;6145;14;1.7;12094;15;3.8;372693;26;1249.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;05.01.17 10:45;;240;;26240;574;0.7;2403;440;0.7;7017;395;3.1;10394;418;0.6;389330;791;4.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:46;;245;;24123;572;0.9;2300;439;0.9;6510;395;2.1;10266;418;0.5;383390;786;3.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:47;;250;;28843;582;0.9;3125;445;1.1;7166;399;2.2;9970;422;0.6;428881;817;3.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:48;;255;;30119;583;1;2482;444;1.6;7333;398;3.5;9826;420;0.3;438604;821;5.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:49;;260;;30560;433;12.6;4726;427;1.3;6660;450;2.6;12399;479;3.4;387207;834;1361
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:50;;265;;29076;581;1;3447;445;0.9;6087;398;2.2;9568;421;0.9;419966;811;4.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:51;;270;;27515;580;1.2;2266;442;0.9;6383;396;2.8;10070;420;0.9;416358;809;3.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:52;;275;;27305;581;0.9;1887;443;0.9;5673;399;1.8;8406;420;0.2;419398;811;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:53;;280;;27759;14;7.3;4602;14;1.6;5826;14;1.3;13468;15;4.3;383647;26;1231
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:54;;285;;24504;590;0.9;2402;452;0.9;6251;404;2;9397;425;0.8;427749;820;2.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:55;;290;;27307;586;1.1;2393;448;0.6;5840;402;1.7;8760;422;0.8;431993;820;2.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:56;;295;;28327;587;1.7;3454;450;1.3;5990;402;2.1;9808;425;0.2;435878;824;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:57;;300;;28062;540;1.1;2141;443;0.9;7185;415;1.3;8852;441;1.2;432899;804;188.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:57;;305;;28732;586;0.5;2369;448;1;6305;402;2.9;10697;425;0.7;444387;827;3.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:58;;310;;29186;14;14.9;4580;14;1.1;5644;15;2.2;14136;16;6.1;391904;27;1771.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:59;;315;;22304;584;0.5;2536;449;1.2;5365;401;2.3;9343;423;0.3;375058;785;2.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:00;;320;;26763;14;9.2;3847;14;1.2;6197;14;1.1;14928;15;3.3;365181;26;1206.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:01;;325;;26285;418;4.9;4039;416;0.8;5772;441;1.9;15156;474;3.3;367701;804;860
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:02;;330;;25084;578;1;1884;443;0.7;5629;398;2;9912;421;0.6;385770;789;2.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:03;;335;;26743;582;0.5;2702;444;1.6;6980;399;2.1;9684;420;0.5;416481;808;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:04;;340;;26219;580;0.7;2769;444;1;6306;399;3.2;8485;420;0.5;416630;808;3.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:05;;345;;26360;581;0.7;2525;445;0.8;6064;400;1.9;9331;422;0.5;404649;802;3.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:06;;350;;24650;581;0.6;2409;446;1.2;5497;399;1.4;9164;420;0.5;388685;792;2.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:06;;355;;24836;586;1;2177;448;0.9;5767;401;2.6;11252;425;0.7;405276;803;3.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:07;;360;;23289;583;1.3;1908;448;1.1;5622;402;1.3;10136;424;0.6;392943;797;2.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;40;05.01.17 11:08;;365;;17388;589;0.3;2160;457;1.1;4986;410;1.2;8151;428;0.6;357360;780;2.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;40;05.01.17 11:09;;370;;14548;591;1.3;1311;458;1.2;5384;412;1.5;8654;432;0.2;347373;777;2.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;05.01.17 11:10;;375;;19178;580;1.2;2000;449;1.3;5402;403;2.3;9898;424;0.4;371096;783;2.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;05.01.17 11:11;;380;;23946;579;1.2;2658;446;1.2;6048;402;1.5;12920;427;0.7;402480;802;2.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  385.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;05.01.17 11:12;;385;;23362;577;1.2;2474;444;1;6611;399;2.2;10667;420;0.8;378104;783;2.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  390.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;05.01.17 11:13;;390;;23460;14;10.3;4634;14;0.8;5011;15;1.3;13960;16;6.8;360690;26;1671.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  395.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;39;05.01.17 11:13;;395;;11771;594;0.7;1262;466;1.1;4998;422;1.8;6086;441;1.1;268178;738;1.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  400.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:14;;400;;36381;14;23;7308;14;1.9;6782;15;2.2;14755;16;7.3;433996;28;2228.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  405.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:15;;405;;39273;14;26.1;7468;14;2.1;7081;15;3;15402;16;8.8;473033;28;2554.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  410.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:16;;410;;37757;448;22.9;7637;440;1.9;6518;464;2.7;14297;493;7.6;458076;885;2389.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  415.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:17;;415;;39439;450;24.7;7717;441;2.6;7583;466;2.9;13818;493;8.6;463339;889;2433.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  420.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:18;;420;;38195;14;23.4;7801;14;2.5;8090;15;2.8;13801;16;6.2;450119;28;2246.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  425.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:19;;425;;38604;14;26.1;7618;14;1.9;7313;15;2.8;14630;16;9.2;445484;28;2292.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  430.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:20;;430;;39997;14;28;7523;14;2.1;7364;15;3;15418;16;8.6;454309;28;2361.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  435.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:20;;435;;34877;583;0.5;3687;442;1.4;7003;397;3.8;10572;419;0.7;478638;842;3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  440.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:21;;440;;38047;584;1;4360;443;1.3;7327;397;4.1;9735;419;0.5;511175;860;3.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  445.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:22;;445;;37854;448;20.7;7696;441;2.6;7019;465;2.5;15463;494;8.4;439062;874;2224.6
