FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:21;;110;;1968;146;1.1;73601;332;1.6;-1209;200;4;8089;247;8.9;18968;735;4.9;16814;405;15.3;2094699;1462;17.7;177986;1003;8.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:22;;115;;2002;146;1.2;75693;335;1.5;-1325;200;2.1;10827;257;6.5;19733;749;4.9;18977;410;16;2045780;1448;19.8;184502;1020;9.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:23;;120;;1712;146;1.3;73624;332;1.8;-1101;200;3.7;11905;259;8.8;19867;764;5.6;17100;410;16.3;2006282;1437;21.8;191389;1039;7.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:24;;125;;1727;143;0.7;71465;328;1.5;-1514;198;4.8;9220;256;9.4;22085;797;5;15191;407;11.9;1889809;1401;20.5;206682;1076;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:25;;130;;993;139;0.8;64953;315;1.3;-1170;190;3;6046;245;16.6;22531;828;4.4;13499;405;17.7;1645449;1319;24;219115;1108;8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:26;;135;;868;134;0.9;61336;305;1.6;-1114;181;2.2;4976;241;14.5;24666;862;3.6;12086;396;10.4;1314712;1198;17.9;233461;1141;6.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:27;;140;;830;134;0.7;63623;309;1.4;-773;178;1.6;3008;235;15.6;24724;853;3.9;11942;393;10.4;1276518;1182;18.4;230154;1134;5.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:28;;145;;899;132;0.9;63050;307;1.1;-666;176;1.5;2152;231;16.2;25145;862;4.3;11720;396;13.2;1237060;1167;18.8;234776;1144;7.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:29;;150;;1813;139;1.1;72589;326;0.8;-850;181;3.8;3040;236;13.2;26341;824;5.3;25910;424;17.4;1357306;1219;17.2;227685;1108;10.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:29;;155;;2947;146;1;85554;345;1.6;-241;178;1.5;774;227;11.8;26411;794;5.1;46498;450;18.7;1251090;1178;15.1;223778;1085;8.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:30;;160;;4293;157;1;99518;371;2.2;-640;186;2.6;3049;240;13.1;28609;802;7.7;64709;483;24.4;1491804;1272;18.8;228701;1101;16.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:31;;165;;3018;148;0.8;84264;346;1;-1128;184;1.6;1972;232;17.4;27270;811;5.7;52120;460;23.9;1396531;1233;19.9;230008;1104;9.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:32;;170;;3323;154;1.6;91159;359;2.1;-1147;189;1.3;3499;241;12.3;25066;791;7.8;57245;473;23.8;1599967;1310;20;221890;1086;15.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:33;;175;;2103;143;1;80420;339;1.3;-786;185;1.4;3571;239;11.3;25870;813;5;41699;449;24.3;1443480;1252;18.9;228809;1103;9.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:34;;180;;2461;147;0.8;84418;347;1.2;-1022;185;2;4331;242;11.2;25715;804;6;43484;451;19.5;1498070;1271;18.1;224788;1096;12.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:35;;185;;4739;161;1.5;104267;379;1.5;-1339;191;2.3;2342;241;14;27613;782;6.7;67351;489;28.5;1624370;1321;21.2;218487;1078;12.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:36;;190;;5749;163;1.3;112605;389;2.2;-682;188;2.7;2304;232;14.7;25699;757;6.2;70836;487;27.2;1559112;1293;17.7;210571;1054;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:37;;195;;3940;155;2;95324;364;2.1;-504;186;2.2;2351;235;12.1;27753;786;6.4;69385;486;25.5;1487383;1270;18.1;218551;1079;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:38;;200;;4495;161;1.1;105523;380;2.1;-808;190;1.3;2826;238;10.6;28703;790;6.9;75246;498;26.1;1580138;1304;18.9;224967;1089;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:39;;205;;5378;164;1.9;110308;387;1.6;-694;191;3;2264;236;10;28435;775;6.6;81354;506;32.4;1636775;1326;19.2;220216;1072;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:40;;210;;5470;162;1.1;108719;384;1.7;-876;188;1.5;2467;235;9.3;28415;784;6.4;83699;505;28.5;1513617;1281;17.3;225773;1082;14.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:41;;215;;5723;163;1.1;113631;390;2.5;-624;185;1.7;1799;229;10.5;28331;751;7.1;86997;506;29;1476391;1265;17.9;209479;1043;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:42;;220;;5477;163;1.3;111317;387;1.8;-792;186;1.5;1739;234;10.4;29546;777;6.5;96467;519;29.9;1429908;1252;18.6;222391;1073;14.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:42;;225;;6048;167;1.5;118695;399;2.5;-811;191;2.5;1851;237;11;28995;780;6.9;101305;528;25.8;1541859;1293;17.5;225741;1083;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:43;;230;;6531;167;1;121362;401;1;-884;186;2;2189;231;10;28703;753;6.9;95487;517;30;1457570;1259;16;211407;1049;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:44;;235;;6578;172;1.3;128379;413;2;-675;194;1.2;2057;239;11.9;29788;774;9.2;105458;536;29.8;1663494;1337;18.3;224633;1078;15.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;05.01.17 10:45;;240;;6934;176;0.8;135891;424;2.4;-843;200;2.2;2215;241;10.5;29640;775;7.5;110284;544;29.7;1846712;1400;21.5;222577;1081;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:46;;245;;5305;166;1.3;117539;398;2.1;-460;193;3;1782;238;12.8;30111;787;8.9;99510;527;25.9;1646106;1329;19;227039;1091;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:47;;250;;6952;174;1.6;134981;422;2.4;-970;194;0.6;3202;241;9.6;30439;776;9.9;113888;544;30.6;1593831;1313;18.4;227579;1082;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:48;;255;;7899;177;2.2;143993;433;2.1;-829;193;1.9;2969;243;14.5;30552;774;9;119804;551;35.9;1600802;1316;18.1;228297;1081;17.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:49;;260;;6088;167;1.5;123722;405;3;-954;187;1.8;2065;235;11.3;31487;774;8.3;106434;529;27.7;1424426;1248;17.4;222569;1073;16.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:50;;265;;6306;169;1.9;123985;406;3.1;-555;192;1.2;2449;238;12.3;30620;782;8.7;106922;535;27.5;1575302;1305;19.1;229845;1086;17.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;05.01.17 10:51;;270;;6404;171;1.2;127200;411;2.8;-275;193;1.6;2791;240;10.3;29173;775;7.2;108676;539;31.1;1622774;1323;19.9;224464;1080;16
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:52;;275;;5114;163;1.1;112630;390;1.5;-710;189;1.4;2459;237;12.8;32478;793;7;101637;528;29.1;1499114;1277;20.3;229484;1093;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;05.01.17 10:53;;280;;3703;153;1.1;97680;367;2.6;-816;184;1.4;1175;234;9.9;29454;797;6.5;91558;514;28.2;1367032;1227;16.4;229599;1094;12.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:54;;285;;3195;146;0.8;84635;343;2.1;-192;175;1.2;1653;230;9.7;31445;821;7.7;78897;493;21;1130814;1131;16.1;235538;1112;12.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:55;;290;;3638;151;1.1;93860;360;3.4;-751;179;1.6;2013;232;10.7;30511;802;6.9;88646;506;22.8;1222300;1168;16.6;230806;1097;14.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:56;;295;;4667;158;1.4;106589;379;2.2;-465;180;3.1;2484;233;11;31260;788;7.3;92149;510;27.8;1245531;1178;17.9;227468;1084;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:57;;300;;4291;155;1.6;99577;369;1.6;-967;181;1.8;1528;232;8.6;31274;793;9.7;91154;508;23.6;1260534;1183;16.9;226837;1087;17
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 10:57;;305;;4547;156;0.5;104150;375;1.6;-609;177;1.8;1813;231;8.8;32376;794;6.8;91248;505;21.6;1124291;1127;15.6;228183;1089;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:58;;310;;3112;145;1;86041;346;2.3;-664;171;2.2;1490;229;9.1;32227;823;10.6;78060;485;21.5;1011375;1076;14;237851;1114;17
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 10:59;;315;;2406;141;0.5;77582;332;2.3;-1264;172;1.3;1146;225;9.6;29612;810;5.3;63177;465;18.5;1042711;1088;15.6;228260;1093;9.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:00;;320;;4699;157;1.5;101398;371;2;-572;182;1.3;2049;229;12.9;29295;774;6.7;79962;494;26.8;1356045;1218;16.5;217002;1066;12.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:01;;325;;3929;153;1.1;93477;360;1.4;-974;183;1.1;2696;235;13.2;29102;791;6.4;71401;485;28.1;1356230;1218;17.7;222631;1081;11.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:02;;330;;4430;155;1.1;99602;369;1.5;-719;183;2.6;2086;233;11.2;29600;786;6.7;80877;500;24.7;1388757;1233;17;222087;1080;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:03;;335;;5869;161;0.9;114376;390;3.1;-761;182;1.4;1537;230;9.5;28921;762;6.9;93991;509;19.6;1274496;1188;16.4;215790;1057;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:04;;340;;3750;148;1;91270;354;3;-369;174;0.8;1735;226;7.9;30798;776;6.8;82969;491;24.5;1086353;1109;14.4;216831;1059;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;05.01.17 11:05;;345;;5033;157;1.3;104659;376;2.3;-885;180;1.3;2081;230;7.1;28776;781;6.6;88428;501;22.2;1214182;1162;15.3;225803;1076;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:06;;350;;2779;144;0.8;83274;342;2.3;-657;175;0.8;1534;226;8;29460;792;6.2;72161;480;25.2;1122112;1124;15.1;222711;1075;12.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:06;;355;;2134;139;0.6;73830;325;1.6;-552;172;1.9;1179;227;10.1;29497;813;5.5;71042;478;22.1;1055619;1096;15.7;223162;1093;9.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;05.01.17 11:07;;360;;1955;135;0.2;70503;318;1.3;-860;168;2.3;1629;224;8.6;29749;815;5.7;63647;465;22.5;942573;1044;14.3;222077;1090;10.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;40;05.01.17 11:08;;365;;1334;123;0.7;56732;288;1.1;-432;153;1;1014;218;8.3;27537;864;4.5;34714;408;9.2;584942;857;10.7;234016;1130;7.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  370.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;40;05.01.17 11:09;;370;;848;121;0.9;56457;287;1.3;-586;150;1.1;1088;216;10.8;26395;854;3.5;28570;399;9.5;515481;818;8.6;227927;1120;6.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  375.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;05.01.17 11:10;;375;;1873;132;1.1;69422;314;1.8;-578;160;1.5;2195;220;6.9;26403;802;4.2;50213;438;15.5;765586;956;11;217148;1076;7.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-13\Run 1 at  10kV\ZH-16-13  380.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;41;05.01.17 11:11;;380;;2581;138;1.5;75116;325;2.3;-710;164;0.4;1691;221;7;27495;781;5.3;65236;459;15.4;877505;1009;13.2;213041;1055;9.4
