FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Ag_Area ;Ag_ DArea ;Ag_ ChiSqr;Cd_Area ;Cd_ DArea ;Cd_ ChiSqr;Sn_Area ;Sn_ DArea ;Sn_ ChiSqr;Te_Area ;Te_ DArea ;Te_ ChiSqr;Ba_Area ;Ba_ DArea ;Ba_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   45.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:24;;45;;699901;803;3.2;219;64;0.7;4258;169;13.1;332;45;0.6;1740;95;0.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   50.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:25;;50;;699523;802;4.6;207;67;0.4;3786;168;16.1;259;45;0.8;1848;97;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   55.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:25;;55;;697074;801;3.8;234;64;0.4;4675;169;14.4;223;45;0.3;892;90;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   60.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:26;;60;;698725;802;4;197;64;0.3;4320;168;13.3;301;43;0.7;402;86;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   65.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:27;;65;;698731;801;5;128;64;0.3;4043;165;14.8;350;41;0.5;436;86;0.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   70.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:28;;70;;700246;802;3.9;240;63;0.3;4336;168;15.3;251;43;0.5;811;88;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   75.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:28;;75;;700777;803;4;216;64;0.8;4260;168;12.4;221;43;0.6;670;87;0.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   80.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:29;;80;;700861;803;4.3;162;63;0.7;4419;170;14.4;234;43;0.8;594;89;0.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   85.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:30;;85;;703027;804;4;188;64;0.6;4994;170;13.9;333;44;0.7;629;90;0.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-14\Run 3 at  50kV\ZH-16-14   90.0mm  30s  50kV 2000uA Cu   0.0mm Run3 Rep0.wax;30;33;06.01.17 01:31;;90;;706009;806;4.3;216;65;0.5;4767;171;13.9;310;44;0.7;695;92;0.4
