FileName;LiveTime ; RealTime ; MeasurementDate ; MeasurementTime ; Sample_ID ; User_ID;Al_Area ;Al_ DArea ;Al_ ChiSqr;Si_Area ;Si_ DArea ;Si_ ChiSqr;P_Area ;P_ DArea ;P_ ChiSqr;S_Area ;S_ DArea ;S_ ChiSqr;Cl_Area ;Cl_ DArea ;Cl_ ChiSqr;K_Area ;K_ DArea ;K_ ChiSqr;Ca_Area ;Ca_ DArea ;Ca_ ChiSqr;Rh_Area ;Rh_ DArea ;Rh_ ChiSqr
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16   80.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;47;08.01.17 09:30;;80;;2547;156;0.7;92618;368;2.2;-1380;216;3.3;13468;272;17.3;20340;760;6.6;22422;433;19.7;2517247;1596;21.9;196374;1046;9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16   85.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:31;;85;;3510;161;0.9;106326;387;1.5;-1067;213;2.6;10503;267;7.5;23295;772;5.6;27884;440;22.1;2349916;1550;21;208120;1064;11.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16   90.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:32;;90;;6490;174;0.9;138291;428;1.5;-585;208;2.2;9690;262;8.2;26327;755;6.4;55920;479;23.6;2156543;1494;17.6;204924;1051;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16   95.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:33;;95;;8364;183;1.7;149401;442;1.3;-849;208;1.3;7768;256;6.3;25388;744;6.8;73936;502;29.3;2132546;1488;16.7;204608;1043;13.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  100.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:34;;100;;8444;181;1.7;148198;439;1.4;-631;202;1.6;4980;246;7.3;25848;738;6.7;80518;505;26.2;1955554;1431;16.2;202270;1034;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  105.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:35;;105;;7891;178;2.1;140326;430;1.6;-654;204;1.6;4670;248;12.7;25068;744;6.6;77658;504;30.1;2032760;1456;19.9;204271;1042;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  110.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:36;;110;;6152;168;1;122303;405;2.2;-821;196;1.7;5444;244;6.7;24893;749;5.6;76039;493;24.3;1763159;1365;17.2;205067;1043;11.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  115.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:37;;115;;6290;170;1.8;124619;408;2.6;-479;196;1.1;5070;246;4.8;28782;762;7.8;78601;501;27.1;1805249;1381;16.9;208632;1057;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  120.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:38;;120;;7999;179;1.2;139934;430;1.5;-1223;202;1.5;4445;247;7.2;26837;754;6;86974;515;31.9;1929274;1424;20.3;208881;1053;12.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  125.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:39;;125;;8132;179;1.2;139881;429;2.1;-1100;200;2.2;5288;248;8;27484;759;7.2;91347;520;32.1;1887761;1411;17.4;215393;1061;13.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  130.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:40;;130;;8283;182;1.9;145127;436;2.5;-682;202;1.5;4396;245;10.9;25987;749;8.1;97080;530;31.7;1967162;1439;20.3;210268;1052;15.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  135.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:41;;135;;7821;180;1.4;139897;429;2.7;-754;199;1.7;6365;250;7.7;28059;762;8.1;96454;525;28.7;1787603;1378;17.4;218107;1065;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  140.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:42;;140;;9965;186;1.5;156848;449;4.2;-1098;199;2.3;3498;243;7.9;27524;748;6.8;108485;539;31.7;1802267;1384;19.6;209846;1050;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  145.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:43;;145;;11395;192;1.7;169875;464;1.8;-1091;196;1.3;3412;242;8;28527;750;8;119495;550;29.2;1764807;1372;17.6;214393;1055;15.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  150.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:44;;150;;9734;185;1.4;155523;447;2.4;-755;195;1.7;3672;240;8.2;25630;736;6.1;115023;542;31.3;1656075;1334;19.6;206785;1036;14.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  155.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:44;;155;;10989;190;1.3;168799;462;1.5;-598;195;1.4;4006;242;7;27558;752;8.5;115093;543;30.1;1731719;1360;17.7;216379;1059;15.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  160.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:45;;160;;8165;176;0.9;138008;424;3.4;-678;192;1.7;2939;238;7.9;29124;754;7.1;99543;527;34.6;1671154;1338;18.7;212586;1054;14.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  165.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:46;;165;;8517;177;1.5;143451;430;1.7;-778;189;1.9;2184;236;7.4;27701;748;7.9;104544;527;30.1;1502618;1276;15.6;213167;1047;15.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  170.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:47;;170;;8672;175;0.9;143403;429;1.6;-568;186;1.4;2579;230;11.3;27331;728;7.2;104317;522;28.9;1450433;1254;17.4;200355;1021;14
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  175.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:48;;175;;10119;183;1.9;157326;447;2.4;-636;190;1.8;3698;236;9.2;24775;713;6.7;109328;531;29.3;1579575;1304;18.7;195573;1005;12.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  180.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:49;;180;;9809;185;1.2;157327;449;2.5;-1001;196;1.8;3282;243;8.4;29682;758;8.3;107152;535;32.1;1710724;1351;17.9;218154;1062;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  185.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:50;;185;;10247;185;1.4;158795;450;2.7;-355;196;1.7;3181;239;9.2;27424;744;7.4;110477;537;32.1;1690188;1345;18.5;211289;1046;16.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  190.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:51;;190;;9895;183;1.4;154798;445;2.3;-530;192;1.1;3590;240;11.6;27652;745;8;109424;535;30.5;1569343;1302;18.2;212244;1047;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  195.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:52;;195;;9230;181;0.8;149400;437;1.7;-750;189;2.2;4272;241;6.9;27825;746;7.8;104911;528;29.6;1517235;1282;15.9;212015;1046;16.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  200.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:53;;200;;10692;184;1.3;165169;456;3.2;-806;188;1.8;4836;240;8.2;26460;733;8.1;111983;533;28.3;1442073;1253;16.5;206845;1034;16.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  205.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:54;;205;;10528;184;1.1;163521;454;2.2;-494;188;2.2;5250;239;13.2;26052;724;7;110199;530;27.1;1411320;1242;15.8;203901;1021;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  210.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:55;;210;;11755;190;1.5;175853;468;3.5;-830;187;2.1;5114;239;9.7;26900;726;7.4;119041;537;26;1354756;1221;16;206904;1024;15.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  215.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:56;;215;;13533;195;1.2;187684;481;1.9;-778;187;1.6;3870;238;8.7;29569;740;9.3;124987;547;31.3;1375360;1231;16.4;214256;1043;16.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  220.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 09:57;;220;;10321;185;1.2;165238;457;2.2;-447;190;1.5;3418;237;9.3;28335;740;7.8;108585;530;27.5;1512491;1279;15.9;210421;1041;15.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  225.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 09:58;;225;;10777;187;0.8;163921;456;2.6;-571;196;1.2;3119;239;9.4;27115;742;6.8;102946;529;30.7;1748799;1364;18.2;211305;1045;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  230.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;46;08.01.17 09:59;;230;;10375;189;1.6;164734;459;1.3;-246;200;1.5;3799;242;7.1;27823;749;6.9;102358;531;29.7;1822193;1390;17.3;212101;1053;16.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  235.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 10:00;;235;;11077;190;1.4;167926;462;4.5;-618;197;0.9;3292;240;7.6;28955;747;7;106691;533;30.6;1744842;1363;18.2;213822;1050;13.7
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  240.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 10:01;;240;;11215;191;1.5;173834;469;1.8;-1039;196;1.8;3358;241;8.3;28038;745;9;111227;537;31.6;1661975;1334;17.8;215680;1050;16.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  245.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;45;08.01.17 10:02;;245;;13570;198;1.6;189387;485;2.4;-439;193;1.4;4168;241;7.7;28336;736;8.6;122131;546;27.3;1537566;1290;16.4;209789;1039;17.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  250.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 10:02;;250;;11269;188;1.1;169247;461;2.7;-555;189;1.1;3892;237;6.8;28416;736;9;110785;533;31.6;1435322;1252;17.7;210802;1037;14.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  255.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 10:03;;255;;9210;178;0.4;149522;436;2.9;-431;185;1.6;5463;239;12;27423;740;8.2;97155;514;28.4;1320332;1206;16.1;211296;1038;16.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  260.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 10:04;;260;;10705;186;1.9;162979;454;1.9;-960;188;3.2;5465;243;8.6;27324;738;7.5;107272;527;27;1398104;1237;15.3;211074;1038;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  265.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 10:05;;265;;11054;186;1.1;166183;456;2.2;-392;184;1.4;4288;235;8.2;27609;732;8;113656;530;24.9;1302646;1200;16.8;209038;1032;15.1
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  270.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 10:06;;270;;10709;183;1;164870;454;3.4;-383;183;1.4;4409;238;8.5;29564;739;8.2;111039;528;29.7;1305589;1200;16.2;210641;1038;17.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  275.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:07;;275;;10849;184;1.8;164202;454;2.2;-761;183;1.9;3387;233;10.9;27494;728;7;110360;526;25.6;1275480;1188;16.5;207754;1026;13.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  280.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:08;;280;;10019;181;2.7;159673;448;1.8;-312;183;2.4;6318;239;6.1;27511;723;6.1;105953;519;25.9;1262939;1182;15.3;202116;1014;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  285.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:09;;285;;9241;175;2.4;143663;427;3.2;-810;180;2.2;4885;235;5.5;26129;727;7;92819;503;25.7;1169230;1144;14.3;204034;1021;13.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  290.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;44;08.01.17 10:10;;290;;10980;185;1.9;166003;456;2.8;-541;185;2;4210;237;6.5;27887;734;6;109571;526;24.7;1294622;1197;15.7;210784;1032;11.3
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  295.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:11;;295;;11226;186;2.1;167185;457;3.6;-414;183;0.7;4931;237;4;29369;736;8.3;115314;529;22.5;1208679;1162;14.5;209749;1034;16.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  300.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:12;;300;;12570;188;1.8;180426;470;3.3;-562;177;2.1;5688;237;6.7;28568;723;6.4;121186;531;22.9;1037629;1089;12.9;205930;1017;12.5
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  305.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:13;;305;;14672;196;1.2;197991;490;2;-702;178;1.8;6630;238;6.2;28072;712;7.4;129790;541;23.3;1033152;1088;15.6;198890;1006;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  310.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:14;;310;;15186;196;1.2;202176;492;2.2;-254;174;2.4;5513;231;4.4;28200;701;8.6;132500;540;23.2;929182;1042;14.6;194805;990;15.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  315.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;08.01.17 10:14;;315;;15215;196;1.1;205998;497;2.7;-24;173;2.2;6578;236;4;27770;700;6.5;132933;536;14.9;880318;1017;13.7;192628;987;11.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  320.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:15;;320;;15017;196;1.4;205651;497;3.4;-221;176;2.4;5525;232;5;27116;703;6.5;128254;534;17.2;948702;1049;13.4;198241;995;12.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  325.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:16;;325;;14562;194;1.3;201560;492;3.7;215;175;2;5583;232;5.3;27376;706;7.4;124793;531;20.4;981848;1063;17;197995;999;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  330.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:17;;330;;13716;191;1.8;192864;483;2.2;-219;174;1.8;5345;233;4.3;28352;709;9;121146;528;24.5;962657;1055;14.2;195930;999;14.4
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  335.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;08.01.17 10:18;;335;;13682;189;1.1;192101;481;3;-63;170;1.1;5713;231;3;27013;700;6.3;123626;527;17.2;871411;1012;12.5;193709;988;11.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  340.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;42;08.01.17 10:19;;340;;14673;194;1.2;200874;491;1.5;-96;172;2.2;5714;230;3.1;27345;699;7.3;124644;530;20.5;907779;1030;15.1;193839;989;13.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  345.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:20;;345;;15453;196;2.5;202243;493;3.2;-179;175;1.6;6160;235;3.1;26864;704;8.5;125297;532;22.7;939192;1045;14.4;196025;997;16.2
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  350.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:21;;350;;15821;201;2.5;210739;503;0.9;-315;178;3.8;6731;237;4;26402;703;7.1;126666;534;17.6;1044549;1091;14;193982;996;15.8
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  355.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:22;;355;;14663;196;1.8;201192;494;2;-106;182;1.7;6267;238;3.3;27010;710;6.6;117726;529;22.6;1178189;1148;13.7;195700;1003;13.6
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  360.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:23;;360;;13581;192;1.6;191731;483;1.5;-21;183;2.1;4713;235;3.8;26396;714;7.1;113838;527;23.5;1221709;1166;14.9;199096;1008;12.9
e:\XRF_Data\Nathalie Dubois\Zurichsee\ZUR-16\XRF\ZH-16-16\Run 1 at  10kV\ZH-16-16  365.0mm  30s  10kV 1500uA No-Filter   0.0mm Run1 Rep0.wax;30;43;08.01.17 10:23;;365;;12978;193;3.1;192441;485;3;-482;182;1.2;5347;235;3.9;26705;711;6.4;114525;523;21.9;1160001;1139;13.6;197717;1003;13.8
