CoreID,Top,Bottom,F1,F2,T,rel_recovery
AW-13-16,43,44,606.4607518349534,947.9091648482444,1600.9249342504552,97.09199247439703
ZH-16-10,6.5,7,30.479366300662498,72.41067492854741,124.792765883105,82.44872248892082
ZH-16-10,8,8.5,148.9593352192362,205.25813295615276,384.77644753697746,92.05799119015678
ZH-16-10,15,15.5,1.3195990435811478,1.4227779530664562,3.5941034440715893,76.30211648947129
ZH-16-11,12,12.5,1.86360016171417,1.165915706488781,3.07792513316236,98.4272110962728
